,address,target_building_id,target_address
3119,"Подольская ул., 14",42365,"г.Санкт-Петербург, Подольская улица, дом 14, литера А"
3195,"Расстанная ул., 18",102702,"г.Санкт-Петербург, Расстанная улица, дом 18, литера А"
37184,"Петрозаводская ул., 11В",5115,"г.Санкт-Петербург, Петрозаводская улица, дом 11"
64,"Санаторная аллея, 3",99552,"г.Санкт-Петербург, Санаторная аллея, дом 3, литера А"
12826,"Ломоносова ул., 10",50367,"Санкт-Петербург, посёлок Парголово, улица Ломоносова, дом 10, литера А"
11510,"Нижний парк, 35",49522,"Санкт-Петербург, муниципальный округ Лахта - Ольгино, тер. СНТ п.Ольгино Нижний сад, Берёзовая линия, дом 35, литера А"
11537,"НП в составе СПб Красное Село, 1х",218377,"Санкт-Петербург, муниципальный округ Горелово, тер. СНТ Красный треугольник, Центральная улица, дом 1, строение 1"
16278,"Мира ул., 5х",35272,"г.Санкт-Петербург, улица Мира, дом 5, литера Б"
36030,"Невский пр., 148",78202,"г.Санкт-Петербург, Невский проспект, дом 148, литера А"
31181,"Московский пр., 74",79486,"г.Санкт-Петербург, Московский проспект, дом 74, литера А"
30686,"5-я Красноармейская ул., 30",8961,"г.Санкт-Петербург, 5-я Красноармейская улица, дом 30, литера А"
29702,"Мойки наб., 32",41769,"г.Санкт-Петербург, набережная реки Мойки, дом 32, литера А"
10583,"Дворцовый пр., 47",4268,"Санкт-Петербург, город Ломоносов, Дворцовый проспект, дом 47, литера А"
1478,"Севастьянова ул., 13",26853,"г.Санкт-Петербург, улица Севастьянова, дом 13, литера А"
11144,"Курская ул., 31",48081,"г.Санкт-Петербург, Курская улица, дом 31, литера А"
34337,"Владимирский пр., 12",65410,"г.Санкт-Петербург, Владимирский проспект, дом 12, литера А"
10443,"Средняя ул., 44",73099,"Санкт-Петербург, город Петергоф, территория Знаменка, Средняя улица, дом 44, литера А"
10016,"Еленинская ул., 13А",88100,"Санкт-Петербург, город Ломоносов, Еленинская улица, дом 13, литера А"
31479,"Манежная пл., 6",78045,"Санкт-Петербург, город Ломоносов, Манежная улица, дом 6, литера А"
12433,"Сапёрная ул., 24",6906,"Санкт-Петербург, город Пушкин, Сапёрная улица, дом 24, литера А"
7750,"Савушкина ул., 68",63729,"г.Санкт-Петербург, улица Савушкина, дом 68, литера А"
34494,"Лиговский пр., 160Б",86603,"г.Санкт-Петербург, Лиговский проспект, дом 160, литера Б"
32308,"Виленский пер., 11",101438,"г.Санкт-Петербург, Виленский переулок, дом 11"
37177,"Петрозаводская ул., 3А",83407,"г.Санкт-Петербург, Петрозаводская улица, дом 3, литера А"
30405,"Шкапина ул., 43-45",32822,"г.Санкт-Петербург, улица Шкапина, дом 43-45, литера А"
16395,"Мичманская ул., 2к1",19057,"г.Санкт-Петербург, Мичманская улица, дом 2, корпус 1, литера А"
20904,"Сизова пр., 30к1",65588,"г.Санкт-Петербург, проспект Сизова, дом 30, корпус 1, литера А"
35288,"Красногвардейская пл., 5",94254,"г.Санкт-Петербург, Красногвардейская площадь, дом 5, литера А"
28000,"Среднегаванский пр., 16",984,"г.Санкт-Петербург, Среднегаванский проспект, дом 16"
9621,"Политехническая ул., 24",15810,"г.Санкт-Петербург, Политехническая улица, дом 24, литера А"
2201,"Косинова ул., 6",35183,"г.Санкт-Петербург, улица Косинова, дом 6, литера А"
6609,"Инженерная ул., 1х",12863,"г.Санкт-Петербург, Инженерная улица, дом 1"
25528,"Ленинградская ул., 43",93385,"Санкт-Петербург, город Пушкин, Ленинградская улица, дом 43, литера А"
14149,"Дибуновская ул., 24",110111,"г.Санкт-Петербург, Дибуновская улица, дом 24, литера А"
1235,"Большая Зеленина ул., 8",101583,"г.Санкт-Петербург, Большая Зеленина улица, дом 8, литера А"
10691,"Большая Подьяческая ул., 36",60265,"г.Санкт-Петербург, Большая Подьяческая улица, дом 36"
31023,"Большой пр. ВО, 74",66356,"г.Санкт-Петербург, Большой проспект В.О., дом 74, литера А"
25495,"Суворовская ул., 1С",81328,"Санкт-Петербург, город Петергоф, Суворовская улица, дом 1, литера С"
27308,"Санкт-Петербургский пр., 58",218689,"г.Санкт-Петербург, Рижский проспект, дом 58, корпус 2, литера А"
18212,"Обуховской Обороны пр., 138к2",134412,"г.Санкт-Петербург, проспект Обуховской Обороны, дом 138, корпус 2, литера А"
18765,"Рубинштейна ул., 38-40",44863,"г.Санкт-Петербург, улица Рубинштейна, дом 38"
15994,"Рузовская ул., 14А",26022,"г.Санкт-Петербург, Рузовская улица, дом 14, литера А"
10312,"Оранжерейная ул., 7",82733,"Санкт-Петербург, город Пушкин, Оранжерейная улица, дом 7, литера А"
6253,"Пионерская ул., 38",2670,"г.Санкт-Петербург, Пионерская улица, дом 38, литера А"
3182,"Маршала Говорова ул., 12к1",47799,"г.Санкт-Петербург, улица Маршала Говорова, дом 12, корпус 1, литера А"
27310,"Санкт-Петербургский пр., 56",4271,"г.Санкт-Петербург, Рижский проспект, дом 56, литера А"
13934,"Советский бульв., 19",35120,"Санкт-Петербург, город Сестрорецк, Советский проспект, дом 19, литера А"
31868,"Загородный пр., 29",20345,"г.Санкт-Петербург, Загородный проспект, дом 29, литера А"
21757,"Удельный пр., 28",29934,"г.Санкт-Петербург, Удельный проспект, дом 28, литера А"
8519,"Юрия Гагарина пр., 3",65220,"г.Санкт-Петербург, проспект Юрия Гагарина, дом 3, литера А"
32718,"Рылеева ул., 39",40068,"г.Санкт-Петербург, улица Рылеева, дом 39, литера А"
19574,"Ленинградская ул., 79-81",95749,"Санкт-Петербург, посёлок Песочный, Ленинградская улица, дом 79, литера А"
17866,"4-я линия ВО, 21",34125,"г.Санкт-Петербург, 4-я линия В.О., дом 21, литера А"
30080,"Гапсальская ул., 3А",97712,"г.Санкт-Петербург, Гапсальская улица, дом 3, литера А"
29337,"Соляной пер., 9",174130,"г.Санкт-Петербург, Соляной переулок, дом 9, литера А"
1576,"Опочинина ул., 3",20391,"г.Санкт-Петербург, Опочинина улица, дом 3, литера А"
34991,"Лермонтовский пр., 8",78421,"г.Санкт-Петербург, Лермонтовский проспект, дом 8"
7478,"Приморский пр., 30",63388,"г.Санкт-Петербург, Приморский проспект, дом 30, литера А"
7512,"Дворцовая наб., 10",106490,"г.Санкт-Петербург, Дворцовая площадь, дом 10, литера А"
32524,"Зоологический пер., 1",81740,"г.Санкт-Петербург, Зоологический переулок, дом 1-3, литера А"
24339,"Приморское шоссе, 390Е",15591,"Санкт-Петербург, посёлок Репино, Приморское шоссе, дом 390, литера Е"
10591,"Советский пер., 2",196659,"Санкт-Петербург, посёлок Солнечное, Советский переулок, дом 2, корпус 1, литера А"
27557,"Госпитальная ул., 4",30832,"г.Санкт-Петербург, Госпитальная улица, дом 4, литера А"
30017,"Лиговский пр., 89",51701,"г.Санкт-Петербург, Лиговский проспект, дом 89"
33278,"Малый Сампсониевский пр., 5",61871,"г.Санкт-Петербург, Малый Сампсониевский проспект, дом 5, литера А"
10970,"Госпитальная ул., 12",71111,"Санкт-Петербург, город Павловск, Госпитальная улица, дом 12, литера А"
10315,"Павловское шоссе, 4",57585,"Санкт-Петербург, город Пушкин, Павловское шоссе, дом 4, литера А"
36772,"Оскаленко ул., 19",52163,"г.Санкт-Петербург, улица Оскаленко, дом 19, литера А"
31860,"Правды ул., 12",55943,"Санкт-Петербург, посёлок Стрельна, улица Правды, дом 12, литера А"
17597,"Куйбышева ул., 32У",10736,"г.Санкт-Петербург, улица Куйбышева, дом 32, литера У"
17309,"Петровская наб., 4х",60506,"г.Санкт-Петербург, Петровская набережная, дом 4, литера А"
28235,"2-я Поперечная (Ново-Ковалёво) ул., 1к2А",87340,"г.Санкт-Петербург, Ново-Ковалёво, 2-я Поперечная улица, дом 1, корпус 2, литера А"
31938,"Радищева ул., 27",8028,"г.Санкт-Петербург, переулок Радищева, дом 27"
339,"Кавалергардская ул., 21",46640,"г.Санкт-Петербург, Кавалергардская улица, дом 21, литера А"
3296,"11-я Красноармейская ул., 11а",6740,"г.Санкт-Петербург, 11-я Красноармейская улица, дом 11, литера А"
36241,"Дегтярная ул., 26-28",101197,"г.Санкт-Петербург, Дегтярная улица, дом 26-28"
3113,"Броневая ул., 2",83664,"г.Санкт-Петербург, Броневая улица, дом 2, корпус 5, литера А"
3473,"Расстанная ул., 30Г",10540,"г.Санкт-Петербург, Расстанная улица, дом 30, литера А"
5114,"Беломорская ул., 40",43658,"г.Санкт-Петербург, Беломорская улица, дом 40, литера А"
16840,"Октябрьская ул., 11",32888,"Санкт-Петербург, город Ломоносов, Октябрьская улица, дом 11, литера А"
29980,"5-я линия ВО, 62х",63482,"г.Санкт-Петербург, 5-я линия В.О., дом 62"
10910,"Речная ул., 33",52201,"Санкт-Петербург, посёлок Песочный, Речная улица, дом 33, литера А"
16241,"Колпинское (Шушары) шоссе, 42",27296,"Санкт-Петербург, посёлок Шушары, территория Детскосельский, Колпинское шоссе, дом 42, литера А"
16266,"Канареечная ул., 10х",25106,"г.Санкт-Петербург, Канареечная улица, дом 10, литера А"
25591,"Кирочная ул., 24А",154,"г.Санкт-Петербург, Кирочная улица, дом 24, литера А"
10593,"Разводная ул., 9",77140,"Санкт-Петербург, город Петергоф, Разводная улица, дом 9"
36344,"Костромской пр., 19",37594,"г.Санкт-Петербург, Костромской проспект, дом 19, литера А"
35817,"Вознесенский пр., 31",21302,"г.Санкт-Петербург, Вознесенский проспект, дом 31, литера А"
25549,"Косыгина пр., 28к1",55789,"г.Санкт-Петербург, проспект Косыгина, дом 28, корпус 1, литера А"
19121,"Володарского ул., 42",30128,"Санкт-Петербург, город Сестрорецк, улица Володарского, дом 42, литера А"
4830,"Михайлова ул., 12к2",218706,"г.Санкт-Петербург, улица Михайлова, дом 12, корпус 2, строение 1"
24592,"Мира ул., 17-21",106799,"г.Санкт-Петербург, улица Мира, дом 17, литера А"
30034,"Межевой Канал ул., 3к1",15609,"г.Санкт-Петербург, Межевой канал, дом 3, корпус 1, литера А"
763,"Лахтинская ул., 6",43488,"г.Санкт-Петербург, Лахтинская улица, дом 6, литера А"
27259,"Верейская ул., 42",23330,"г.Санкт-Петербург, Верейская улица, дом 42"
32075,"Пирогова пер., 3",48679,"г.Санкт-Петербург, переулок Пирогова, дом 3, литера А"
21099,"Днепропетровская ул., 8-10х",97610,"г.Санкт-Петербург, Днепропетровская улица, дом 8, литера А"
38595,"Наличная ул., 30к2",19160,"г.Санкт-Петербург, Наличная улица, дом 30, корпус 2, литера А"
11934,"Ленина пр., 16х",31363,"Санкт-Петербург, город Красное Село, проспект Ленина, дом 16, корпус 1, литера А"
1408,"Александра Невского ул., 5",83081,"г.Санкт-Петербург, улица Александра Невского, дом 5, литера Б"
13512,"Эйхенская ул., 17",63492,"Санкт-Петербург, город Петергоф, Эйхенская улица, дом 17, литера А"
35133,"Греческий пр., 9",80468,"г.Санкт-Петербург, Греческий проспект, дом 9"
4069,"Большой пр. ВО, 63",74864,"г.Санкт-Петербург, Большой проспект В.О., дом 63"
3567,"Ленинский пр., 109",34894,"г.Санкт-Петербург, Ленинский проспект, дом 109, литера А"
13071,"Карла Маркса ул., 54",47958,"Санкт-Петербург, посёлок Песочный, улица Карла Маркса, дом 54, литера А"
35556,"Дмитровский пер., 4",7769,"г.Санкт-Петербург, Дмитровский переулок, дом 4, литера А"
21255,"Железноводская ул., 3аБ",80458,"г.Санкт-Петербург, Железноводская улица, дом 3а, литера А"
29633,"Революции шоссе, 112",75490,"г.Санкт-Петербург, шоссе Революции, дом 112, литера А"
7176,"Ординарная ул., 6",100591,"г.Санкт-Петербург, Ординарная улица, дом 6, литера А"
23034,"Наставников пр., 44к2",95196,"г.Санкт-Петербург, проспект Наставников, дом 44, корпус 2, литера А"
7297,"Большая Морская ул., 35х",196867,"г.Санкт-Петербург, Большая Морская улица, дом 35, литера М"
15021,"Кронверкский пр., 5-7",51764,"г.Санкт-Петербург, Кронверкский проспект, дом 5, литера А"
11598,"Петергофская ул., 10",103335,"Санкт-Петербург, город Петергоф, Петергофская улица, дом 10, литера А"
7211,"Невский пр., 11",215953,"Санкт-Петербург, муниципальный округ Невский округ, Архивная улица, дом 11, корпус 1, строение 1"
20304,"Таллинская ул., 7П",51748,"г.Санкт-Петербург, Таллинская улица, дом 7, литера П"
34372,"Мира ул., 16",32918,"г.Санкт-Петербург, улица Мира, дом 16, литера А"
32478,"Кирочная ул., 48",12049,"г.Санкт-Петербург, Кирочная улица, дом 48"
19822,"Кедринская ул., 12",125841,"Санкт-Петербург, город Пушкин, Кедринская улица, дом 12, литера А"
22590,"Приморское шоссе, 539",124545,"Санкт-Петербург, город Зеленогорск, Приморское шоссе, дом 539, литера А"
2066,"2-я Красноармейская ул., 5",85307,"г.Санкт-Петербург, 2-я Красноармейская улица, дом 5, литера А"
20774,"Выборгское шоссе, 166",126193,"г.Санкт-Петербург, Выборгское шоссе, дом 166, литера А"
36294,"Чапыгина ул., 4",95783,"г.Санкт-Петербург, улица Чапыгина, дом 4, литера А"
4077,"Большой пр. ПС, 94",103870,"г.Санкт-Петербург, Большой проспект П.С., дом 94, литера А"
24772,"Октябрьская ул., 14",650,"Санкт-Петербург, город Ломоносов, Октябрьская улица, дом 14, литера А"
27992,"Блан-Менильская ул., 9",5043,"Санкт-Петербург, город Петергоф, Блан-Менильская улица, дом 9, литера А"
30348,"Адмиралтейского наб.к., 9",20674,"г.Санкт-Петербург, набережная Адмиралтейского канала, дом 9, литера А"
4264,"1-я линия ВО, 30",81166,"г.Санкт-Петербург, 1-я линия В.О., дом 30, литера А"
15259,"Профсоюзная ул., 27",49329,"Санкт-Петербург, город Ломоносов, Профсоюзная улица, дом 27, литера А"
7836,"Миллионная ул., 18",100529,"г.Санкт-Петербург, Миллионная улица, дом 18, литера А"
5455,"Малая Балканская ул., 16к1",32632,"г.Санкт-Петербург, Малая Балканская улица, дом 16, корпус 2, литера А"
22901,"Октябрьская наб., 6к2",56143,"г.Санкт-Петербург, Октябрьская набережная, дом 6, корпус 2, литера А"
18379,"Карла Маркса пр., 9",893,"Санкт-Петербург, посёлок Левашово, проспект Карла Маркса, дом 9, литера А"
1054,"Профессора Ивашенцова ул., 2х",18850,"г.Санкт-Петербург, улица Профессора Ивашенцова, дом 2"
31205,"Обуховской Обороны пр., 35",197191,"г.Санкт-Петербург, проспект Обуховской Обороны, дом 35, литера А"
36671,"Черняховского ул., 71",77352,"г.Санкт-Петербург, улица Черняховского, дом 71, литера А"
32646,"Маяковского ул., 19",93127,"Санкт-Петербург, посёлок Стрельна, улица Маяковского, дом 19, литера А"
10644,"Московский пр., 153",39820,"г.Санкт-Петербург, Московский проспект, дом 153, литера А"
27470,"Елизарова пр., 8к2",12335,"г.Санкт-Петербург, проспект Елизарова, дом 8, корпус 2, литера Е"
6835,"Островского пл., 5",65260,"Санкт-Петербург, посёлок Комарово, улица Островского, дом 5, литера А"
32539,"Чайковского ул., 77",4281,"г.Санкт-Петербург, улица Чайковского, дом 77, литера А"
471,"3-я Советская ул., 26",66738,"г.Санкт-Петербург, 3-я Советская улица, дом 26, литера А"
8646,"Новгородская ул., 18",113025,"Санкт-Петербург, город Колпино, Новгородская улица, дом 18, корпус 1, литера А"
14573,"Мечникова пр., 27",79499,"г.Санкт-Петербург, проспект Мечникова, дом 27, литера А"
21734,"1-я Утиная ул., 17",97664,"г.Санкт-Петербург, 1-я Утиная улица, дом 17, корпус 1, литера А"
13312,"Швейцарская ул., 17",112105,"Санкт-Петербург, город Ломоносов, Швейцарская улица, дом 17, литера А"
36051,"Чехова ул., 5",91965,"г.Санкт-Петербург, улица Чехова, дом 5, литера А"
25469,"Луговая ул., 10",131311,"Санкт-Петербург, город Петергоф, Луговая улица, дом 10, литера А"
16925,"Литовская ул., 2Ю",1011,"г.Санкт-Петербург, Литовская улица, дом 2, литера Ю"
8859,"Невский пр., 29",61363,"г.Санкт-Петербург, Невский проспект, дом 29-31, литера А"
29678,"Съезжинская ул., 22",55908,"г.Санкт-Петербург, Съезжинская улица, дом 22, литера А"
24628,"Тверская ул., 22",54941,"Санкт-Петербург, город Колпино, Тверская улица, дом 22, литера А"
31048,"Благодатная ул., 37",202712,"г.Санкт-Петербург, Благодатная улица, дом 37, литера А, сооружение 1"
6549,"Депутатская ул., 6",30250,"г.Санкт-Петербург, Депутатская улица, дом 6, литера А"
36627,"Мытнинская ул., 15",5925,"г.Санкт-Петербург, Мытнинская улица, дом 15, литера А"
26050,"Фонтанки наб., 130аА",97413,"г.Санкт-Петербург, набережная реки Фонтанки, дом 130а, литера А"
30602,"Лафонская ул., 1",45056,"г.Санкт-Петербург, Лафонская улица, дом 1, литера А"
13266,"Моравский пер., 3к2",110665,"г.Санкт-Петербург, Моравский переулок, дом 3, корпус 2, литера А"
15423,"Тореза пр., 71к2",47028,"г.Санкт-Петербург, проспект Тореза, дом 71, корпус 2, литера М"
28426,"Красная ул., 15",42918,"Санкт-Петербург, город Кронштадт, Красная улица, дом 15, литера А"
12983,"Гражданская ул., 3",37506,"г.Санкт-Петербург, Гражданская улица, дом 3, литера А"
32642,"Жуковского ул., 27",70726,"г.Санкт-Петербург, улица Жуковского, дом 27"
4941,"Лесной пр., 61к3",93689,"г.Санкт-Петербург, Лесной проспект, дом 61, корпус 3, литера Д"
32698,"Чехова ул., 18",38815,"г.Санкт-Петербург, улица Чехова, дом 18, литера А"
8391,"Тосина ул., 5-9",98961,"г.Санкт-Петербург, Тосина улица, дом 5, корпус 1, литера А"
6730,"Чапыгина ул., 3",33135,"г.Санкт-Петербург, улица Чапыгина, дом 3, корпус 2, литера А"
9258,"Дачный пр., 12",39113,"г.Санкт-Петербург, Дачный проспект, дом 12"
31373,"Марата ул., 19",56025,"г.Санкт-Петербург, улица Марата, дом 19"
1284,"Краснопутиловская ул., 42к44",84306,"г.Санкт-Петербург, Краснопутиловская улица, дом 42, литера А"
19643,"Энергетиков пр., 28",97670,"г.Санкт-Петербург, проспект Энергетиков, дом 28, корпус 1, литера А"
24789,"8-я линия, 13",107799,"г.Санкт-Петербург, 8-я линия В.О., дом 11-13, литера Л"
26705,"Большевиков пр., 7к3",124865,"г.Санкт-Петербург, проспект Большевиков, дом 7, корпус 3, литера А"
38029,"Большой пр. ВО, 106",60864,"г.Санкт-Петербург, Большой проспект В.О., дом 106, литера А"
26140,"Можайская ул., 41",76909,"г.Санкт-Петербург, Можайская улица, дом 41, литера А"
29536,"Дерптский пер., 15",4675,"г.Санкт-Петербург, Дерптский переулок, дом 15, литера А"
3250,"Бойцова пер., 6",23540,"г.Санкт-Петербург, переулок Бойцова, дом 6, литера А"
19240,"Павловский парк, 37",95600,"Санкт-Петербург, город Ломоносов, Павловский проспект, дом 37, литера А"
6461,"Грибоедова наб.к., 25",108951,"г.Санкт-Петербург, набережная канала Грибоедова, дом 25, литера А"
7865,"Невский пр., 95",6591,"г.Санкт-Петербург, Невский проспект, дом 95, литера А"
11412,"Малый пр. ВО, 4А",35713,"г.Санкт-Петербург, Малый проспект В.О., дом 4"
16613,"Чайковского ул., 2Д",703,"г.Санкт-Петербург, улица Чайковского, дом 2"
2039,"Малая Пушкарская ул., 4",62704,"г.Санкт-Петербург, Малая Пушкарская улица, дом 4-6, литера А"
9661,"Республиканская ул., 28А",2822,"г.Санкт-Петербург, Республиканская улица, дом 28, литера А"
17527,"3-я линия, 14",78776,"г.Санкт-Петербург, 3-я линия В.О., дом 14, литера А"
31628,"Адмиралтейский пр., 10",92394,"г.Санкт-Петербург, Адмиралтейский проспект, дом 10"
14098,"Красной Звезды ул., 23",111921,"Санкт-Петербург, город Пушкин, улица Красной Звезды, дом 23, литера А"
3526,"Днепропетровская ул., 10",124958,"г.Санкт-Петербург, Днепропетровская улица, дом 10, литера А"
25813,"Санкт-Петербургский пр., 2Б",84634,"г.Санкт-Петербург, Рижский проспект, дом 2, литера А"
31779,"5-я Советская ул., 20",109982,"г.Санкт-Петербург, 5-я Советская улица, дом 20, литера А"
33234,"Некрасова ул., 15А",83142,"Санкт-Петербург, посёлок Парголово, улица Некрасова, дом 15, литера А"
27135,"Кустодиева ул., 4к1",25559,"г.Санкт-Петербург, улица Кустодиева, дом 4, корпус 1, литера А"
441,"Обводного наб.к., 145",67234,"г.Санкт-Петербург, набережная Обводного канала, дом 145, литера А"
33526,"Средняя Подьяческая ул., 8",4719,"г.Санкт-Петербург, Средняя Подьяческая улица, дом 8"
8781,"Сердобольская ул., 7к2",93885,"г.Санкт-Петербург, Сердобольская улица, дом 7, корпус 2, литера А"
17844,"Больничная горка, 3",7991,"Санкт-Петербург, посёлок Стрельна, Больничная горка, дом 3, литера А"
26562,"Приморское шоссе, 518",108292,"Санкт-Петербург, город Зеленогорск, Приморское шоссе, дом 518, литера А"
30339,"Ивана Черных ул., 35",126386,"г.Санкт-Петербург, улица Ивана Черных, дом 35, литера А"
14774,"Английский пр., 43",16835,"г.Санкт-Петербург, Английский проспект, дом 43, литера А"
25287,"Тамбасова ул., 3к1",215762,"г.Санкт-Петербург, улица Тамбасова, дом 3, корпус 1, строение 1"
26816,"Обводного наб.к., 141",59474,"г.Санкт-Петербург, набережная Обводного канала, дом 141, литера А"
5774,"Космонавтов пр., 45А",63765,"г.Санкт-Петербург, проспект Космонавтов, дом 45, литера А"
34931,"Миргородская ул., 14",89786,"г.Санкт-Петербург, Миргородская улица, дом 14, литера А"
33342,"Большая Посадская ул., 7",57618,"г.Санкт-Петербург, Большая Посадская улица, дом 18/7, литера А"
22626,"Обводного наб.к., 138к6",67729,"г.Санкт-Петербург, набережная Обводного канала, дом 138, корпус 6, литера А"
11344,"8-я линия ВО, 13",107799,"г.Санкт-Петербург, 8-я линия В.О., дом 11-13, литера Л"
30046,"Лиговский пр., 55",113485,"г.Санкт-Петербург, Лиговский проспект, дом 55"
6042,"Московский пр., 218",15126,"г.Санкт-Петербург, Московский проспект, дом 218, литера А"
32302,"Сабировская ул., 35",18131,"г.Санкт-Петербург, Сабировская улица, дом 35, литера А"
565,"Загородный пр., 19",74914,"г.Санкт-Петербург, Загородный проспект, дом 19, литера А"
4888,"Московский пр., 188П",196719,"г.Санкт-Петербург, Московский проспект, дом 188, литера Д"
4574,"Славы пр., 53",14763,"г.Санкт-Петербург, проспект Славы, дом 53, литера А"
2112,"Рубинштейна ул., 2",45293,"г.Санкт-Петербург, улица Рубинштейна, дом 2"
30367,"Московский пр., 182",71064,"г.Санкт-Петербург, Московский проспект, дом 182, литера А"
23533,"Нижний парк, 9",102843,"Санкт-Петербург, муниципальный округ Лахта - Ольгино, тер. СНТ п.Ольгино Нижний сад, Берёзовая линия, дом 9, литера А"
25675,"Турку ул., 4х",52363,"г.Санкт-Петербург, улица Турку, дом 4, корпус 1"
37238,"Зенитчиков ул., 1",74367,"г.Санкт-Петербург, улица Зенитчиков, дом 1"
21959,"Университетская наб., 7П",13281,"г.Санкт-Петербург, Университетская набережная, дом 7-9-11, литера А"
9711,"Ленинский пр., 149А",76891,"г.Санкт-Петербург, Ленинский проспект, дом 149, корпус 1, литера А"
11723,"Ленина пр., 12",27814,"Санкт-Петербург, город Колпино, проспект Ленина, дом 12, литера А"
14346,"Сергиевка парк, 10",98614,"Санкт-Петербург, город Петергоф, Сергиевская улица, дом 10, литера А"
20022,"Парковая (Павловск-2) ул., 14",76844,"Санкт-Петербург, город Пушкин, Павловск-2, Парковая улица, дом 14, литера А"
36744,"16-я линия ВО, 67",8109,"г.Санкт-Петербург, 16-я линия В.О., дом 67, литера В"
9660,"Заневский пр., 32к3",100404,"г.Санкт-Петербург, Заневский проспект, дом 32, корпус 3, литера А"
14520,"Московский пр., 7В",125560,"г.Санкт-Петербург, Московский проспект, дом 7, литера В"
12854,"Октябрьская наб., 100к2",9070,"г.Санкт-Петербург, Октябрьская набережная, дом 100, корпус 2, литера А"
11330,"Московский пр., 115Э",104997,"г.Санкт-Петербург, Московский проспект, дом 115, литера А"
11755,"Московский пр., 206",103547,"г.Санкт-Петербург, Московский проспект, дом 206, корпус 1, литера А"
35081,"Радищева ул., 13",65842,"г.Санкт-Петербург, улица Радищева, дом 13"
22543,"Малая Митрофаньевская ул., 7к2",215748,"г.Санкт-Петербург, Малая Митрофаньевская улица, дом 7, корпус 2, литера А"
10253,"Леонтьевская ул., 13",103801,"Санкт-Петербург, город Петергоф, Леонтьевская улица, дом 13, литера А"
32214,"Обводного наб.к., 90А",199145,"г.Санкт-Петербург, набережная Обводного канала, дом 90, литера А"
169,"Металлистов пр., 28х",15768,"г.Санкт-Петербург, проспект Металлистов, дом 28, литера Б"
4288,"Лабораторная ул., 17",84747,"г.Санкт-Петербург, Лабораторная улица, дом 17, литера А"
4374,"Академика Павлова ул., 9а",83179,"Санкт-Петербург, муниципальный округ Константиновское, территория Сергиево, улица Академика Павлова, дом 9, литера А"
3611,"Калужский пер., 3",12582,"г.Санкт-Петербург, Калужский переулок, дом 3, литера А"
28278,"Ковенский пер., 19-21х",198572,"г.Санкт-Петербург, Ковенский переулок, дом 19-21, литера А"
8861,"Дегтярный пер., 1",32497,"г.Санкт-Петербург, Дегтярный переулок, дом 1"
1616,"Обводного наб.к., 156к3",16627,"г.Санкт-Петербург, набережная Обводного канала, дом 156, корпус 3, литера В"
15448,"Оптиков ул., 46к3",138664,"г.Санкт-Петербург, улица Оптиков, дом 46, корпус 3, литера А"
4581,"Южное шоссе, 108А",44728,"г.Санкт-Петербург, Южное шоссе, дом 108, литера А"
17191,"Московский пр., 104О",11496,"г.Санкт-Петербург, Московский проспект, дом 104, литера О"
22774,"Корякова ул., 7",18900,"г.Санкт-Петербург, улица Корякова, дом 7, литера А"
34310,"Наличная ул., 4",95541,"г.Санкт-Петербург, Наличная улица, дом 4, корпус 2, литера А"
1698,"Казначейская ул., 6",10205,"г.Санкт-Петербург, Казначейская улица, дом 6"
12818,"Профессора Попова ул., 37Б",18702,"г.Санкт-Петербург, улица Профессора Попова, дом 37, литера Б"
26407,"Инструментальщиков ул., 10Г10",107100,"Санкт-Петербург, город Сестрорецк, улица Инструментальщиков, дом 10, литера А"
18039,"Стрельбищенская ул., 4-6",559,"г.Санкт-Петербург, Стрельбищенская улица, дом 4, литера А"
22255,"Ломоносова ул., 67",62605,"Санкт-Петербург, посёлок Парголово, улица Ломоносова, дом 67, литера А"
26190,"Спортивная ул., 2аА",73222,"Санкт-Петербург, посёлок Тярлево, Спортивная улица, дом 2а, литера А"
20832,"Обуховской Обороны пр., 88к2",959,"г.Санкт-Петербург, проспект Обуховской Обороны, дом 88, корпус 2, литера А"
3362,"Михайлова ул., 9х",198965,"г.Санкт-Петербург, улица Михайлова, дом 9, литера Г"
639,"Сытнинская ул., 7",54073,"г.Санкт-Петербург, Сытнинская площадь, дом 5/7, литера А"
21136,"Кронверкский пр., 77",101068,"г.Санкт-Петербург, Кронверкский проспект, дом 77"
3323,"Спасский пер., 9",138839,"г.Санкт-Петербург, Спасский переулок, дом 9"
7703,"Мастерская ул., 12",64849,"г.Санкт-Петербург, Мастерская улица, дом 12"
32830,"Рузовская ул., 11",111947,"г.Санкт-Петербург, Рузовская улица, дом 11, литера А"
38051,"Песочная наб., 2х",20045,"Санкт-Петербург, посёлок Тярлево, Песочная улица, дом 2"
7716,"Парадная ул., 3А",49550,"г.Санкт-Петербург, Парадная улица, дом 3, корпус 1, литера А"
9987,"Дворцовый пр., 57",96644,"Санкт-Петербург, город Ломоносов, Дворцовый проспект, дом 57/11, литера А"
12667,"Макаровская ул., 15х",59629,"Санкт-Петербург, г.Кронштадт, Макаровская улица, дом 15/1"
28480,"Поклонногорская ул., 39",42253,"г.Санкт-Петербург, Поклонногорская улица, дом 39, литера А"
3772,"Большая Зеленина ул., 11",31180,"г.Санкт-Петербург, Большая Зеленина улица, дом 11"
