,address,target_building_id,target_address
4901,"Детская, д.34/90",54022,"г.Санкт-Петербург, Детская улица, дом 34, литера А"
3636,"Некрасова , д.50",104951,"г.Санкт-Петербург, улица Некрасова, дом 50, литера А"
2916,"Боровая, д.86",24029,"г.Санкт-Петербург, Боровая улица, дом 86, литера А"
5273,"Средний, д.69",35608,"г.Санкт-Петербург, Средний проспект В.О., дом 69, литера А"
2520,"Подводника Кузьмина, д.10",65451,"г.Санкт-Петербург, улица Подводника Кузьмина, дом 10, литера А"
742,"Косинова, д.19",19702,"г.Санкт-Петербург, улица Косинова, дом 19"
4392,"17 линия, д.34",67151,"г.Санкт-Петербург, 17-я линия В.О., дом 34-36, литера А"
2198,"Генерала Симоняка, д.27",55577,"г.Санкт-Петербург, улица Генерала Симоняка, дом 27, корпус 2, литера А"
2979,"Верейская , д.35",87742,"г.Санкт-Петербург, Верейская улица, дом 35, литера А"
6200,"Пражская, д.17",4998,"г.Санкт-Петербург, Пражская улица, дом 17, корпус 1, литера А"
3199,"Кавалергардская , д.5",64660,"г.Санкт-Петербург, Кавалергардская улица, дом 5, литера А"
990,"Нарвский, д.9",199172,"г.Санкт-Петербург, Нарвский проспект, дом 9, литера А"
1414,"Римского-Корсакова, д.101",39233,"г.Санкт-Петербург, проспект Римского-Корсакова, дом 101, литера А"
1575,"наб. реки Мойки, д.96",22094,"г.Санкт-Петербург, набережная реки Мойки, дом 96, литера А"
2746,"6 Советская , д.32",15641,"г.Санкт-Петербург, 6-я Советская улица, дом 32, литера А"
3901,"Суворовский , д.53",85791,"г.Санкт-Петербург, Суворовский проспект, дом 53, литера А"
5968,"Будапештская, д.55",39222,"г.Санкт-Петербург, Будапештская улица, дом 55, литера А"
228,"11 Красноармейская, д.10",12670,"г.Санкт-Петербург, 11-я Красноармейская улица, дом 10, литера А"
2313,"Автовская, д.28/30",39584,"г.Санкт-Петербург, Автовская улица, дом 28/30, литера А"
6580,"Витебский, д.101",219806,"г.Санкт-Петербург, Витебский проспект, дом 101, корпус 1, строение 1"
714,"Трефолева, д.42",89275,"г.Санкт-Петербург, улица Трефолева, дом 42, литера А"
6187,"Малая Карпатская, д.9",97942,"г.Санкт-Петербург, Малая Карпатская улица, дом 9, корпус 1, литера А"
3871,"Солдатский пер. , д.4",198573,"г.Санкт-Петербург, Солдатский переулок, дом 4, литера А"
2286,"Стачек, д.130",81173,"г.Санкт-Петербург, проспект Стачек, дом 130, литера А"
6803,"Рыбацкий, д.19",89663,"г.Санкт-Петербург, Рыбацкий проспект, дом 19, корпус 1, литера А"
6346,"Яковлевский, д.9",59892,"г.Санкт-Петербург, Яковлевский переулок, дом 9, литера А"
5645,"Замшина, д.74",59236,"г.Санкт-Петербург, Замшина улица, дом 74, литера А"
1929,"Ветеранов, д.90",85506,"г.Санкт-Петербург, проспект Ветеранов, дом 90, литера А"
3502,"Московский , д.50",108139,"г.Санкт-Петербург, Московский проспект, дом 50, литера А"
4418,"18 линия, д.11",67938,"г.Санкт-Петербург, 18-я линия В.О., дом 11, литера А"
5984,"Будапештская, д.87",43975,"г.Санкт-Петербург, Будапештская улица, дом 87, корпус 1, литера А"
5131,"Наличная, д.27",52756,"г.Санкт-Петербург, Наличная улица, дом 27, литера А"
6866,"Тельмана, д.43",104628,"г.Санкт-Петербург, улица Тельмана, дом 43, корпус 1, литера А"
4462,"2 линия, д.55",125906,"г.Санкт-Петербург, 2-я линия В.О., дом 55, литера А"
2725,"5 Советская, д.29",65554,"г.Санкт-Петербург, 5-я Советская улица, дом 29, литера А"
730,"Турбинная, д.24",63429,"г.Санкт-Петербург, Турбинная улица, дом 24, литера А"
5073,"Малый пр В.О., д.46",5499,"г.Санкт-Петербург, Малый проспект В.О., дом 46, литера А"
1065,"Дерптский, д.15",4675,"г.Санкт-Петербург, Дерптский переулок, дом 15, литера А"
3571,"Невский, д.130",25254,"г.Санкт-Петербург, Невский проспект, дом 130, литера А"
1515,"Декабристов, д.5",83674,"г.Санкт-Петербург, улица Декабристов, дом 5, литера А"
2471,"Бульвар Новаторов, д.25",68413,"г.Санкт-Петербург, бульвар Новаторов, дом 25, литера А"
5117,"Морской славы пл, д.1",107997,"г.Санкт-Петербург, площадь Морской Славы, дом 1, литера А"
3130,"Дегтярный пер., д.14/5",4277,"г.Санкт-Петербург, Дегтярный переулок, дом 14/5, литера А"
2777,"7 Советская , д.40",34931,"г.Санкт-Петербург, 7-я Советская улица, дом 40, литера А"
84,"Большая Морская, д.52",7803,"г.Санкт-Петербург, Большая Морская улица, дом 52, литера А"
4938,"Кадетская линия, д.17",100902,"г.Санкт-Петербург, Кадетская линия В.О., дом 17, литера А"
958,"Нарвский, д.31/1",89797,"г.Санкт-Петербург, Нарвский проспект, дом 31"
270,"наб. Обводного кан., д.161",197856,"г.Санкт-Петербург, набережная Обводного канала, дом 161"
1595,"Казанская, д.36",131177,"г.Санкт-Петербург, Казанская улица, дом 36, литера А"
5867,"Альпийский, д.28",65618,"г.Санкт-Петербург, Альпийский переулок, дом 28, литера А"
5390,"Комсомола, д.15",124760,"г.Санкт-Петербург, улица Комсомола, дом 15, литера А"
314,"Московский, д.63",38063,"г.Санкт-Петербург, Московский проспект, дом 63, литера А"
829,"Севастопольская, д.3",29063,"г.Санкт-Петербург, Севастопольская улица, дом 3, литера Б"
2012,"Лени Голикова, д.94",33372,"г.Санкт-Петербург, улица Лёни Голикова, дом 94, литера А"
748,"Косинова, д.17",22621,"г.Санкт-Петербург, улица Косинова, дом 17, литера А"
1659,"Кузнецова, д.29",29791,"г.Санкт-Петербург, проспект Кузнецова, дом 29, корпус 1, литера А"
1664,"Кузнецова, д.28",54173,"г.Санкт-Петербург, проспект Кузнецова, дом 28, литера А"
3256,"Кирочная , д.38",28884,"г.Санкт-Петербург, Кирочная улица, дом 38, литера А"
1847,"Ленинский, д.110",128227,"г.Санкт-Петербург, Ленинский проспект, дом 110, корпус 1, литера А"
7048,"Дальневосточный, д.57",88665,"г.Санкт-Петербург, Дальневосточный проспект, дом 57, корпус 1, литера Б"
2844,"Ал. Невского , д.3",9551,"г.Санкт-Петербург, улица Александра Невского, дом 3, литера А"
3149,"Жуковского , д.30",65129,"г.Санкт-Петербург, улица Жуковского, дом 30, литера А"
3157,"Жуковского , д.59-61 ",93959,"г.Санкт-Петербург, улица Жуковского, дом 59, корпус 61"
4911,"Железноводская, д.66",74483,"г.Санкт-Петербург, Железноводская улица, дом 66, литера А"
179,"Английская наб., д.60",206567,"г.Санкт-Петербург, Английская набережная, дом 60, литера А"
2797,"8 Советская , д.25",71497,"г.Санкт-Петербург, 8-я Советская улица, дом 25, литера А"
5032,"Кораблестроителей, д.36/1",56341,"г.Санкт-Петербург, улица Кораблестроителей, дом 36"
5848,"Энергетиков, д.62",21567,"г.Санкт-Петербург, проспект Энергетиков, дом 62, литера А"
5272,"Средний, д.68",72643,"г.Санкт-Петербург, Средний проспект В.О., дом 68, литера А"
7072,"Октябрьская наб., д.96",48796,"г.Санкт-Петербург, Октябрьская набережная, дом 96, корпус 1, литера М"
2008,"Лени Голикова, д.86",26789,"г.Санкт-Петербург, улица Лёни Голикова, дом 86, литера А"
2176,"Стойкости, д.34",28358,"г.Санкт-Петербург, улица Стойкости, дом 34, корпус 1, литера А"
4286,"14 линия, д.49",46874,"г.Санкт-Петербург, 14-я линия В.О., дом 49, литера А"
2084,"Бурцева, д.6",31322,"г.Санкт-Петербург, улица Бурцева, дом 6, литера А"
4696,"9 линия, д.30",11594,"г.Санкт-Петербург, 9-я линия В.О., дом 30, литера А"
5540,"Металлистов, д.72",46237,"г.Санкт-Петербург, проспект Металлистов, дом 72, литера А"
399,"3 Красноармейская, д.14",104260,"г.Санкт-Петербург, 3-я Красноармейская улица, дом 14, литера А"
6931,"Народная, д.45",71891,"г.Санкт-Петербург, Народная улица, дом 45, литера А"
584,"наб. кан. Грибоедова, д.106",114073,"г.Санкт-Петербург, набережная канала Грибоедова, дом 106, литера А"
500,"13 Красноармейская, д.17",23721,"г.Санкт-Петербург, 13-я Красноармейская улица, дом 17, литера А"
5956,"Будапештская, д.39",130078,"г.Санкт-Петербург, Будапештская улица, дом 39, литера А"
1818,"Маршала Жукова, д.22",13028,"г.Санкт-Петербург, проспект Маршала Жукова, дом 22, литера А"
4176,"10 линия, д.7",75656,"г.Санкт-Петербург, 10-я линия В.О., дом 7, литера А"
349,"7 Красноармейская, д.25/14",41328,"г.Санкт-Петербург, 7-я Красноармейская улица, дом 25, литера А"
4697,"9 линия, д.28",79712,"г.Санкт-Петербург, 9-я линия В.О., дом 28, литера А"
2104,"Танкиста Хрустицкого, д.7",15606,"г.Санкт-Петербург, улица Танкиста Хрустицкого, дом 7, литера А"
4552,"4 линия, д.33",44756,"г.Санкт-Петербург, 4-я линия В.О., дом 33, литера А"
33,"наб. Крюкова кан., д.25",64006,"г.Санкт-Петербург, набережная Крюкова канала, дом 25, литера А"
2274,"Стачек, д.67",60849,"г.Санкт-Петербург, проспект Стачек, дом 67, корпус 1, литера А"
3890,"Суворовский , д.36",71252,"г.Санкт-Петербург, Суворовский проспект, дом 36, литера А"
5584,"Металлистов, д.117",215105,"г.Санкт-Петербург, проспект Металлистов, дом 117, строение 1"
4689,"9 линия, д.22",72354,"г.Санкт-Петербург, 9-я линия В.О., дом 22, литера А"
2240,"Краснопутиловская, д.59",102493,"г.Санкт-Петербург, Краснопутиловская улица, дом 59, литера А"
4961,"Капитанская, д.5",59744,"г.Санкт-Петербург, Капитанская улица, дом 5, литера А"
5287,"Средний, д.93",1546,"г.Санкт-Петербург, Средний проспект В.О., дом 93, литера А"
6653,"Бассейная, д.63",89240,"г.Санкт-Петербург, Бассейная улица, дом 63, литера А"
238,"12 Красноармейская, д.23",11193,"г.Санкт-Петербург, 12-я Красноармейская улица, дом 23, литера А"
6774,"Рыбацкий, д.27",66560,"г.Санкт-Петербург, Рыбацкий проспект, дом 27, литера А"
4544,"4 линия, д.17",98346,"г.Санкт-Петербург, 4-я линия В.О., дом 17, литера А"
6977,"Крыленко, д.7",22219,"г.Санкт-Петербург, улица Крыленко, дом 7, корпус 1, литера У"
6650,"Бассейная, д.69",30982,"г.Санкт-Петербург, Бассейная улица, дом 69, литера А"
2341,"Червоного Казачества, д.8",75984,"г.Санкт-Петербург, улица Червонного Казачества, дом 8, литера А"
6889,"Народная, д.87",20270,"г.Санкт-Петербург, Народная улица, дом 87, литера Р"
2011,"Лени Голикова, д.92",80455,"г.Санкт-Петербург, улица Лёни Голикова, дом 92, литера А"
4844,"Гаванская, д.14",72353,"г.Санкт-Петербург, Гаванская улица, дом 14, литера В"
1206,"наб. кан. Грибоедова, д.160",110508,"г.Санкт-Петербург, набережная канала Грибоедова, дом 160, литера А"
4475,"20 линия, д.13б",90379,"г.Санкт-Петербург, 20-я линия В.О., дом 13, литера Б"
3773,"Рузовская, д.9",12530,"г.Санкт-Петербург, Рузовская улица, дом 9, литера А"
509,"13 Красноармейская, д.17б",198670,"г.Санкт-Петербург, 13-я Красноармейская улица, дом 17б, литера А"
4803,"Большой пр В.О., д.88",10094,"г.Санкт-Петербург, Большой проспект В.О., дом 88, литера В"
3166,"Захарьевская, д.16",14333,"г.Санкт-Петербург, Захарьевская улица, дом 16, литера А"
540,"Садовая, д.58/26",84950,"г.Санкт-Петербург, Садовая улица, дом 58, литера А"
5593,"Кондратьевский, д.62",87199,"г.Санкт-Петербург, Кондратьевский проспект, дом 62, корпус 1, литера А"
3751,"Радищева , д.33",65926,"г.Санкт-Петербург, улица Радищева, дом 33, литера А"
5234,"Средний, д.11",80087,"г.Санкт-Петербург, Средний проспект В.О., дом 11, литера А"
40,"наб. реки Фонтанки, д.139",85288,"г.Санкт-Петербург, набережная реки Фонтанки, дом 139, литера А"
2049,"Солдата Корзуна, д.20",33762,"г.Санкт-Петербург, улица Солдата Корзуна, дом 20, литера А"
6407,"Варшавская, д.41",88801,"г.Санкт-Петербург, Варшавская улица, дом 41, корпус 1, литера А"
4902,"Донская, д.28",32541,"г.Санкт-Петербург, Донская улица, дом 28, литера А"
2532,"Подводника Кузьмина, д.18",83575,"г.Санкт-Петербург, улица Подводника Кузьмина, дом 18, литера А"
2729,"5 Советская, д.5",109083,"г.Санкт-Петербург, 5-я Советская улица, дом 5, литера А"
2370,"Примакова, д.24",16942,"г.Санкт-Петербург, улица Примакова, дом 24, литера А"
459,"1 Красноармейская, д.10",12670,"г.Санкт-Петербург, 11-я Красноармейская улица, дом 10, литера А"
282,"Егорова, д.23",124127,"г.Санкт-Петербург, улица Егорова, дом 23"
4986,"Каховского пер, д.11",31817,"г.Санкт-Петербург, переулок Каховского, дом 11, литера А"
4017,"Фурштатская, д.17",87471,"г.Санкт-Петербург, Фурштатская улица, дом 17, литера А"
7028,"Народная, д.25",89666,"г.Санкт-Петербург, Народная улица, дом 25, литера К"
929,"Старо-Петергофский, д.52",111088,"г.Санкт-Петербург, Старо-Петергофский проспект, дом 52, литера А"
4914,"Железноводская, д.33",11670,"г.Санкт-Петербург, Железноводская улица, дом 33, литера А"
1111,"Рижский, д.10",74114,"г.Санкт-Петербург, Рижский проспект, дом 10, литера А"
7114,"Б Сампсониевский, д.11",30008,"г.Санкт-Петербург, Большой Сампсониевский проспект, дом 11, литера А"
4992,"Кима пр, д.22",30522,"г.Санкт-Петербург, проспект КИМа, дом 22, литера А"
1901,"Ветеранов, д.45",68313,"г.Санкт-Петербург, проспект Ветеранов, дом 45, литера А"
741,"Турбинная, д.14",27953,"г.Санкт-Петербург, Турбинная улица, дом 14, корпус 1, литера А"
240,"11 Красноармейская, д.13",89373,"г.Санкт-Петербург, 11-я Красноармейская улица, дом 13, литера А"
3887,"Суворовский , д.32",58579,"г.Санкт-Петербург, Суворовский проспект, дом 32, литера В"
3518,"Моховая, д.31",3757,"г.Санкт-Петербург, Моховая улица, дом 31, литера А"
1740,"Ленинский, д.91",75183,"г.Санкт-Петербург, Ленинский проспект, дом 91, литера А"
4441,"2 линия, д.13/6",38099,"г.Санкт-Петербург, 2-я линия В.О., дом 13"
4746,"Большой пр В.О., д.8/4",16009,"г.Санкт-Петербург, Большой проспект В.О., дом 8"
4258,"13 линия, д.48",37761,"г.Санкт-Петербург, 13-я линия В.О., дом 48, литера А"
5758,"Блюхера Маршала, д.57",110493,"г.Санкт-Петербург, проспект Маршала Блюхера, дом 57, корпус 1, литера А"
1831,"Маршала Жукова, д.60",28050,"г.Санкт-Петербург, проспект Маршала Жукова, дом 60, корпус 1, литера А"
230,"11 Красноармейская, д.12",197853,"г.Санкт-Петербург, 11-я Красноармейская улица, дом 12, литера А"
5748,"Блюхера Маршала, д.49",108143,"г.Санкт-Петербург, проспект Маршала Блюхера, дом 49, литера А"
3366,"Литейный, д.24",89546,"г.Санкт-Петербург, Литейный проспект, дом 24, литера А"
762,"Севастопольская, д.43",16541,"г.Санкт-Петербург, Севастопольская улица, дом 43, литера А"
3746,"Пушкинская , д.2/79",253,"Санкт-Петербург, посёлок Шушары, Пушкинская улица, дом 2, литера А"
6447,"Варшавская, д.75",62493,"г.Санкт-Петербург, Варшавская улица, дом 75, литера А"
2261,"Краснопутиловская, д.38",21430,"г.Санкт-Петербург, Краснопутиловская улица, дом 38, литера А"
5132,"Наличная, д.37",48019,"г.Санкт-Петербург, Наличная улица, дом 37, литера А"
2569,"Счастливая, д.12",89236,"г.Санкт-Петербург, Счастливая улица, дом 12, литера Б"
5878,"Альпийский, д.8",13283,"г.Санкт-Петербург, Альпийский переулок, дом 8, литера А"
6945,"Дальневосточный, д.56",12937,"г.Санкт-Петербург, Дальневосточный проспект, дом 56, литера А"
6098,"Дундича Олеко, д.19",130419,"Санкт-Петербург, улица Олеко Дундича, дом 19, корпус 1, литера А"
1820,"Маршала Жукова, д..26/16",9575,"г.Санкт-Петербург, проспект Маршала Жукова, дом 26, корпус 2, литера А"
1645,"Большая Морская, д.28",35781,"г.Санкт-Петербург, Большая Морская улица, дом 28/13, литера А"
1245,"Садовая, д.77",139410,"г.Санкт-Петербург, Садовая улица, дом 77, литера А"
3634,"Некрасова , д.46",8028,"г.Санкт-Петербург, улица Некрасова, дом 46, литера А"
3650,"Новгородская, д.26",57567,"г.Санкт-Петербург, Новгородская улица, дом 26, литера А"
2598,"Ветеранов, д.6",53958,"г.Санкт-Петербург, проспект Ветеранов, дом 6, литера А"
2181,"Стойкости, д.39",74629,"г.Санкт-Петербург, улица Стойкости, дом 39, литера А"
5239,"Средний, д.24",47778,"г.Санкт-Петербург, Средний проспект В.О., дом 24, литера А"
5202,"Опочинина, д.6",21299,"г.Санкт-Петербург, Опочинина улица, дом 6, литера А"
4665,"8 линия, д.43",74544,"г.Санкт-Петербург, 8-я линия В.О., дом 43, литера А"
4267,"13 линия, д.72",86517,"г.Санкт-Петербург, 13-я линия В.О., дом 72, литера А"
4979,"Каховского пер, д.7",43266,"г.Санкт-Петербург, переулок Каховского, дом 7, литера А"
6486,"Бассейная, д.87",27007,"г.Санкт-Петербург, Бассейная улица, дом 87, литера А"
470,"наб. реки Фонтанки, д.118",196225,"г.Санкт-Петербург, набережная реки Фонтанки, дом 118, литера А"
1888,"Ветеранов, д.29",28795,"г.Санкт-Петербург, проспект Ветеранов, дом 29, литера А"
6059,"Димитрова, д.17",38889,"г.Санкт-Петербург, улица Димитрова, дом 17, литера А"
5164,"Нахимова, д.10",50185,"г.Санкт-Петербург, улица Нахимова, дом 10, литера М"
986,"Нарвский, д.15",199173,"г.Санкт-Петербург, Нарвский проспект, дом 15, литера А"
2778,"7 Советская , д.42",2818,"г.Санкт-Петербург, 7-я Советская улица, дом 42, литера Б"
4796,"Большой пр В.О., д.74",66356,"г.Санкт-Петербург, Большой проспект В.О., дом 74, литера А"
231,"11 Красноармейская, д.14",4002,"г.Санкт-Петербург, 11-я Красноармейская улица, дом 14, литера А"
1166,"Люблинский , д.4",42669,"г.Санкт-Петербург, Люблинский переулок, дом 4, литера А"
4480,"21 линия, д.14а",51328,"г.Санкт-Петербург, 21-я линия В.О., дом 14, литера А"
656,"Трефолева, д.10 а",77942,"г.Санкт-Петербург, улица Трефолева, дом 10, литера А"
2006,"Лени Голикова, д.78",80277,"г.Санкт-Петербург, улица Лёни Голикова, дом 78, литера А"
3816,"Саперный пер. , д.15",32902,"г.Санкт-Петербург, Сапёрный переулок, дом 15, литера А"
6144,"Купчинская, д.29",64484,"г.Санкт-Петербург, Купчинская улица, дом 29, корпус 1, литера А"
1479,"наб. Адмиралтейского кан., д.7",15097,"г.Санкт-Петербург, набережная Адмиралтейского канала, дом 7, литера А"
6477,"Орджоникидзе, д.58",101146,"г.Санкт-Петербург, улица Орджоникидзе, дом 58, корпус 1, литера А"
1437,"наб. Крюкова кан., д.3",89995,"г.Санкт-Петербург, набережная Крюкова канала, дом 3, литера А"
3910,"Суворовский , д.65",68734,"г.Санкт-Петербург, Суворовский проспект, дом 65, литера А"
6704,"Фрунзе, д.19",47876,"г.Санкт-Петербург, улица Фрунзе, дом 19, литера А"
3476,"Можайская, д.37-39 ",1901,"г.Санкт-Петербург, Можайская улица, дом 37-39, литера А"
3685,"Перекупной пер. , д.8",552,"г.Санкт-Петербург, Перекупной переулок, дом 8, литера А"
779,"Севастопольская, д.45",110774,"г.Санкт-Петербург, Севастопольская улица, дом 45, литера А"
5858,"Альпийский, д.16",104770,"г.Санкт-Петербург, Альпийский переулок, дом 16, литера А"
3704,"Подольская , д.15",74825,"г.Санкт-Петербург, Подольская улица, дом 15, литера А"
3122,"Дегтярная, д.32-36 ",109001,"г.Санкт-Петербург, Дегтярная улица, дом 32-36, литера А"
826,"Промышленная, д.28",89138,"г.Санкт-Петербург, Промышленная улица, дом 28, литера Л"
4628,"7 линия, д.24",9771,"г.Санкт-Петербург, 7-я линия В.О., дом 24, литера А"
1642,"Большая Морская, д.32",94115,"г.Санкт-Петербург, Большая Морская улица, дом 32, литера А"
6291,"Турку, д.14",16086,"г.Санкт-Петербург, улица Турку, дом 14, литера А"
5765,"Блюхера Маршала, д.38",75569,"г.Санкт-Петербург, проспект Маршала Блюхера, дом 38, корпус 1, литера А"
3209,"Кавалергардская , д.12",198596,"г.Санкт-Петербург, Кавалергардская улица, дом 12, литера Б"
1696,"Маршала Захарова, д.50",63231,"г.Санкт-Петербург, улица Маршала Захарова, дом 50, корпус 1, литера А"
2835,"9 Советская , д.24",198633,"г.Санкт-Петербург, 9-я Советская улица, дом 24, литера А"
4489,"23 линия, д.26",10934,"г.Санкт-Петербург, 23-я линия В.О., дом 26, литера А"
2784,"7 Советская , д.32/25 ",74090,"г.Санкт-Петербург, 7-я Советская улица, дом 32"
6293,"Турку, д.17",6416,"г.Санкт-Петербург, улица Турку, дом 17, корпус 1, литера А"
5537,"Жукова, д.7",44283,"г.Санкт-Петербург, улица Жукова, дом 7, литера А"
816,"Турбинная, д.7",70766,"г.Санкт-Петербург, Турбинная улица, дом 7, литера А"
6966,"Народная, д.44",13566,"г.Санкт-Петербург, Народная улица, дом 44, литера С"
4333,"15 линия, д.74",197873,"г.Санкт-Петербург, 15-я линия В.О., дом 74, литера А"
3880,"Соляной пер. , д.7",54587,"г.Санкт-Петербург, Соляной переулок, дом 7, литера А"
6641,"Ленсовета, д.58",130106,"г.Санкт-Петербург, улица Ленсовета, дом 58, литера А"
6431,"Костюшко, д.56",30224,"г.Санкт-Петербург, улица Костюшко, дом 56, литера А"
1016,"Дровяная, д.3",60439,"г.Санкт-Петербург, Дровяная улица, дом 3, литера Ж"
5261,"Средний, д.56/41",83512,"г.Санкт-Петербург, Средний проспект В.О., дом 56, литера А"
3623,"Некрасова , д.29",45796,"г.Санкт-Петербург, улица Некрасова, дом 29, литера А"
1918,"Ветеранов, д.73",90803,"г.Санкт-Петербург, проспект Ветеранов, дом 73, литера А"
5719,"Ключевая, д.7",6811,"г.Санкт-Петербург, Ключевая улица, дом 7, литера А"
3088,"Гончарная , д.15а",18201,"г.Санкт-Петербург, Гончарная улица, дом 15, литера А"
5416,"Лесной, д.19-21",66815,"г.Санкт-Петербург, Лесной проспект, дом 19, корпус 1, литера А"
4601,"6 линия, д.23",61803,"г.Санкт-Петербург, 6-я линия В.О., дом 23, литера А"
1546,"Декабристов, д.17",50063,"г.Санкт-Петербург, улица Декабристов, дом 17, литера А"
4302,"14 линия, д.95",73783,"г.Санкт-Петербург, 14-я линия В.О., дом 95, литера А"
2394,"Кронштадтская, д.9",47716,"г.Санкт-Петербург, Кронштадтская улица, дом 9, литера А"
3474,"Можайская, д.24-26",90554,"г.Санкт-Петербург, Можайская улица, дом 24-26, литера А"
839,"Губина, д.19/16",31465,"г.Санкт-Петербург, улица Губина, дом 19/16, литера А"
266,"Измайловский бульвар, д.4",221349,"Санкт-Петербург, муниципальный округ  Измайловское, Измайловский бульвар, дом 4, корпус 1, строение 1"
3121,"Дегтярная, д.23/25",8849,"г.Санкт-Петербург, Дегтярная улица, дом 23"
6083,"Дунайский, д.37",43030,"г.Санкт-Петербург, Дунайский проспект, дом 37, корпус 1, литера А"
5336,"Шевченко, д.38",38037,"г.Санкт-Петербург, улица Шевченко, дом 38, литера А"
3722,"Подольская , д.44",43286,"г.Санкт-Петербург, Подольская улица, дом 44, литера А"
6139,"Купчинская, д.21",69563,"г.Санкт-Петербург, Купчинская улица, дом 21, корпус 1, литера А"
6663,"Юрия Гагарина, д.18",99025,"г.Санкт-Петербург, проспект Юрия Гагарина, дом 18, корпус 1, литера А"
552,"Садовая, д.51",110898,"г.Санкт-Петербург, Садовая улица, дом 51, литера А"
5199,"Опочинина, д.29",66502,"г.Санкт-Петербург, Опочинина улица, дом 29, литера А"
4999,"Кожевенная линия, д.29",109735,"г.Санкт-Петербург, Кожевенная линия, дом 29, корпус 1, литера Е"
6539,"Космонавтов, д.58",101937,"г.Санкт-Петербург, проспект Космонавтов, дом 58, литера А"
5371,"Арсенальная, д.27",108861,"г.Санкт-Петербург, Арсенальная улица, дом 27, литера А"
211,"12 Красноармейская, д.12",5059,"г.Санкт-Петербург, 12-я Красноармейская улица, дом 12, литера А"
2055,"Солдата Корзуна, д.32",88414,"г.Санкт-Петербург, улица Солдата Корзуна, дом 32, литера А"
7005,"Крыленко, д.35",104789,"г.Санкт-Петербург, улица Крыленко, дом 35, литера К"
6389,"Ленинский, д.150",45659,"г.Санкт-Петербург, Ленинский проспект, дом 150, литера А"
4371,"16 линия, д.91",15410,"г.Санкт-Петербург, 16-я линия В.О., дом 91, корпус 1, литера А"
3468,"Можайская, д.40",4518,"г.Санкт-Петербург, Можайская улица, дом 40, литера А"
3351,"Лиговский , д.237",3476,"г.Санкт-Петербург, Лиговский проспект, дом 237, литера А"
6847,"Дальневосточный, д.73",106236,"г.Санкт-Петербург, Дальневосточный проспект, дом 73, литера А"
4197,"10 линия, д.49",80670,"г.Санкт-Петербург, 10-я линия В.О., дом 49, литера А"
6918,"Дальневосточный, д.80",46217,"г.Санкт-Петербург, Дальневосточный проспект, дом 80, литера Ю"
720,"Зои Космодемьянской, д.5",28120,"г.Санкт-Петербург, улица Зои Космодемьянской, дом 5, литера А"
835,"Зои Космодемьянской, д.27",109044,"г.Санкт-Петербург, улица Зои Космодемьянской, дом 27, литера А"
5092,"Малый пр В.О., д.75",42178,"г.Санкт-Петербург, Малый проспект В.О., дом 75, литера А"
4878,"Гаванская, д.42",34820,"г.Санкт-Петербург, Гаванская улица, дом 42, литера А"
2053,"Солдата Корзуна, д.28",65905,"г.Санкт-Петербург, улица Солдата Корзуна, дом 28, литера А"
5196,"Опочинина, д.8",52138,"г.Санкт-Петербург, Опочинина улица, дом 8, литера А"
6752,"Шлиссельбургский, д.36",36862,"г.Санкт-Петербург, Шлиссельбургский проспект, дом 36, корпус 1, литера А"
943,"Нарвский, д.8",1660,"г.Санкт-Петербург, Нарвский проспект, дом 8, литера А"
6375,"Новоизмайловский, д.85",25569,"г.Санкт-Петербург, Новоизмайловский проспект, дом 85, литера А"
4076,"Чайковского , д.20",58080,"г.Санкт-Петербург, улица Чайковского, дом 20, литера А"
1204,"Канонерская, д.27",23291,"г.Санкт-Петербург, Канонерская улица, дом 27, литера А"
2980,"Верейская , д.37",196951,"г.Санкт-Петербург, Верейская улица, дом 37, литера А"
5138,"Наличная, д.21",26834,"г.Санкт-Петербург, Наличная улица, дом 21, литера А"
4998,"Кожевенная линия, д.39",60643,"г.Санкт-Петербург, Кожевенная линия, дом 39, корпус 1, литера А"
1975,"Лени Голикова, д.29",92109,"г.Санкт-Петербург, улица Лёни Голикова, дом 29, литера А"
4187,"10 линия, д.21",48003,"г.Санкт-Петербург, 10-я линия В.О., дом 21, литера А"
4137,"Шпалерная , д.32",5525,"г.Санкт-Петербург, Шпалерная улица, дом 32, литера А"
1935,"Ветеранов, д.97",46525,"г.Санкт-Петербург, проспект Ветеранов, дом 97, литера А"
306,"наб. Обводного кан., д.141",59474,"г.Санкт-Петербург, набережная Обводного канала, дом 141, литера А"
7012,"Октябрьская наб., д.88",96979,"г.Санкт-Петербург, Октябрьская набережная, дом 88, корпус 1, литера Б"
3957,"Тележная , д.13",29823,"г.Санкт-Петербург, Тележная улица, дом 13, литера А"
2033,"Козлова, д.37",109285,"г.Санкт-Петербург, улица Козлова, дом 37, корпус 1, литера А"
954,"Нарвский, д.23/2",11578,"г.Санкт-Петербург, Нарвский проспект, дом 23"
6915,"Народная, д.53",126276,"г.Санкт-Петербург, Народная улица, дом 53, корпус 2, литера А"
3620,"Некрасова , д.22",52475,"г.Санкт-Петербург, улица Некрасова, дом 22, литера А"
5106,"Морская наб., д.45",61029,"г.Санкт-Петербург, Морская набережная, дом 45, литера А"
3391,"М. Садовая , д.4",9275,"г.Санкт-Петербург, Горелово, Садовый переулок, дом 4, литера А"
