,address,target_building_id,target_address
6022,"Художников, д.24",10429,"г.Санкт-Петербург, проспект Художников, дом 24, корпус 1, литера А"
5782,"Большой Сампсониевский, д.85",49217,"г.Санкт-Петербург, Большой Сампсониевский проспект, дом 85, корпус 1, литера А"
890,"Муринская, д.55",215212,"г.Санкт-Петербург, Муринская дорога, дом 55, корпус 1, строение 1"
5910,"Руднева, д.29",101643,"г.Санкт-Петербург, улица Руднева, дом 29, корпус 1, литера А"
5339,"Загородная, д.60",14616,"Санкт-Петербург, город Колпино, Загородная улица, дом 60, литера А"
6162,"Культуры, д.12",102397,"г.Санкт-Петербург, проспект Культуры, дом 12, корпус 1, литера А"
609,"Институтский, д.3",93799,"г.Санкт-Петербург, Институтский проспект, дом 3, корпус 1, литера А"
158,"Академика Константинова, д.4",87970,"г.Санкт-Петербург, улица Академика Константинова, дом 4, корпус 1, литера А"
2828,"Искровский, д.21",70714,"г.Санкт-Петербург, Искровский проспект, дом 21, литера А"
5542,"Пулковское, д.7",74739,"г.Санкт-Петербург, Пулковское шоссе, дом 7, корпус 2, литера А"
978,"Белорусская, д.16",87275,"г.Санкт-Петербург, Белорусская улица, дом 16, корпус 2, литера А"
3618,"Земский, д.9",60540,"г.Санкт-Петербург, Земский переулок, дом 9, литера А"
6760,"Трамвайный, д.21",30444,"г.Санкт-Петербург, Трамвайный проспект, дом 21, корпус 1, литера А"
5171,"Пролетарская, д.13",48086,"Санкт-Петербург, город Колпино, Пролетарская улица, дом 13, литера А"
6036,"Художников, д.4",46280,"г.Санкт-Петербург, проспект Художников, дом 4, корпус 1, литера А"
2486,"Юрия Инге, д.11",63607,"Санкт-Петербург, город Кронштадт, улица Юрия Инге, дом 11, литера А"
6778,"Народного Ополчения, д.33",23816,"г.Санкт-Петербург, проспект Народного Ополчения, дом 33, литера А"
5220,"Тверская, д.33",70376,"Санкт-Петербург, город Колпино, Тверская улица, дом 33, литера А"
1207,"Среднеохтинский, д.20",63899,"г.Санкт-Петербург, Среднеохтинский проспект, дом 20, литера А"
3875,"Савушкина, д.109",67339,"г.Санкт-Петербург, улица Савушкина, дом 109, корпус 1, литера А"
3565,"Богатырский, д.4",36545,"г.Санкт-Петербург, Богатырский проспект, дом 4, литера А"
6789,"Народного Ополчения, д.55",99797,"г.Санкт-Петербург, проспект Народного Ополчения, дом 55, литера А"
2400,"Широкая, д.2/5",76244,"Санкт-Петербург, город Пушкин, Широкая улица, дом 2, литера А"
1865,"Театральная, д.1",198017,"г.Санкт-Петербург, Театральная площадь, дом 1, литера А"
4894,"Веры Слуцкой, д.38",43583,"Санкт-Петербург, город Колпино, улица Веры Слуцкой, дом 38, литера А"
3767,"Маршала Новикова, д.10",91969,"г.Санкт-Петербург, улица Маршала Новикова, дом 10, корпус 1, литера А"
4993,"Заводской, д.38",67170,"Санкт-Петербург, город Колпино, Заводской проспект, дом 38, литера А"
677,"Кушелевская, д.3",204931,"г.Санкт-Петербург, Кушелевская дорога, дом 3, корпус 1, литера А"
6240,"Луначарского, д.74",35682,"г.Санкт-Петербург, проспект Луначарского, дом 74, литера А"
4745,"Бухарестская, д.11",42934,"г.Санкт-Петербург, Бухарестская улица, дом 11, литера А"
2612,"Шаумяна, д.32",16018,"г.Санкт-Петербург, проспект Шаумяна, дом 32, литера А"
7128,"Камероновская, д.3",218069,"Санкт-Петербург, город Пушкин, Камероновская улица, дом 3, корпус 1, строение 1"
3785,"Новосибирская, д.19",86911,"г.Санкт-Петербург, Новосибирская улица, дом 19, литера А"
2552,"Заневский, д.22",4711,"г.Санкт-Петербург, Заневский проспект, дом 22, литера А"
2243,"Кронштадтская, д.17",44080,"Санкт-Петербург, город Кронштадт, Кронштадтская улица, дом 17, литера А"
5628,"Заозёрная, д.3",130820,"г.Санкт-Петербург, Заозёрная улица, дом 3, литера А"
1652,"Отважных, д.5",4139,"г.Санкт-Петербург, улица Отважных, дом 5, литера А"
5915,"Руднева, д.4",52944,"г.Санкт-Петербург, улица Руднева, дом 4, литера А"
3269,"Казанская (Малая Охта), д.20",31804,"г.Санкт-Петербург, Малая Охта, Казанская улица, дом 20, литера А"
5430,"Центральная, д.17",68513,"Санкт-Петербург, город Ломоносов, Центральная улица, дом 17, литера А"
1133,"Новочеркасский, д.37",1436,"г.Санкт-Петербург, Новочеркасский проспект, дом 37, корпус 1, литера А"
2407,"Юрия Инге, д.3",196786,"Санкт-Петербург, город Кронштадт, улица Юрия Инге, дом 3, литера А"
6513,"Ивана Фомина, д.14",34313,"г.Санкт-Петербург, улица Ивана Фомина, дом 14, корпус 1, литера А"
2477,"Мануильского, д.5",103990,"Санкт-Петербург, город Кронштадт, улица Мануильского, дом 5, литера А"
1872,"Маршала Захарова, д.14",90477,"г.Санкт-Петербург, улица Маршала Захарова, дом 14, корпус 2, литера А"
3762,"Мартыновская, д.12",16323,"г.Санкт-Петербург, Мартыновская улица, дом 12, корпус 1, литера А"
4100,"Торжковская, д.7",106319,"г.Санкт-Петербург, Торжковская улица, дом 7, литера А"
652,"Институтский, д.11",186214,"г.Санкт-Петербург, Институтский проспект, дом 11, литера А"
5242,"Тосненский, д.32",37557,"Санкт-Петербург, город Колпино, Тосненский переулок, дом 32, литера А"
6141,"Демьяна Бедного, д.28",54358,"г.Санкт-Петербург, улица Демьяна Бедного, дом 28, корпус 1, литера А"
5183,"Пролетарская, д.67",90065,"Санкт-Петербург, город Колпино, Пролетарская улица, дом 67, литера А"
5466,"Предпортовая, д.4",72493,"г.Санкт-Петербург, Предпортовая улица, дом 4, корпус 2, литера А"
2375,"Посадская, д.16",49593,"г.Санкт-Петербург, Малая Посадская улица, дом 16, литера А"
6891,"Алексея Толстого, д.13",21459,"Санкт-Петербург, город Пушкин, бульвар Алексея Толстого, дом 13, корпус 1, литера А"
1554,"Добровольцев, д.24",4343,"г.Санкт-Петербург, улица Добровольцев, дом 24, литера А"
744,"Тихорецкий, д.11",97798,"г.Санкт-Петербург, Тихорецкий проспект, дом 11, литера А"
4006,"Чёрной речки, д.22",67331,"г.Санкт-Петербург, набережная Чёрной речки, дом 22, литера А"
1588,"2-я Комсомольская, д.16",112463,"г.Санкт-Петербург, 2-я Комсомольская улица, дом 16, корпус 2, литера А"
6580,"Ярославский, д.62",7450,"г.Санкт-Петербург, Ярославский проспект, дом 62, литера А"
1501,"Ветеранов, д.139",93048,"г.Санкт-Петербург, проспект Ветеранов, дом 139, корпус 1, литера А"
5714,"Сантьяго-де-Куба, д.2",105892,"г.Санкт-Петербург, улица Сантьяго-де-Куба, дом 2, корпус 1, литера А"
5517,"Московский, д.191",8215,"г.Санкт-Петербург, Московский проспект, дом 191, литера А"
4452,"Матроса Железняка, д.35",73745,"г.Санкт-Петербург, улица Матроса Железняка, дом 35, литера А"
6540,"Руднева, д.27",41407,"г.Санкт-Петербург, улица Руднева, дом 27, корпус 1, литера Ж"
3920,"Савушкина, д.58",47889,"г.Санкт-Петербург, улица Савушкина, дом 58, литера А"
4647,"Дибуновская, д.34",49467,"г.Санкт-Петербург, Дибуновская улица, дом 34, литера А"
6942,"Полковая, д.5",92723,"Санкт-Петербург, город Пушкин, Полковая улица, дом 5, литера А"
1270,"Энергетиков, д.34",5545,"г.Санкт-Петербург, проспект Энергетиков, дом 34, литера А"
2415,"Якорная, д.1б",34861,"г.Санкт-Петербург, Якорная улица, дом 1, корпус 2, литера Б"
1011,"Индустриальный, д.28",12266,"г.Санкт-Петербург, Индустриальный проспект, дом 28, литера А"
3692,"Королёва, д.32",18099,"г.Санкт-Петербург, проспект Королёва, дом 32, корпус 1, литера А"
3466,"Парашютная, д.31",139643,"г.Санкт-Петербург, Парашютная улица, дом 31, корпус 1, литера А"
5683,"Шостаковича, д.2",136171,"г.Санкт-Петербург, улица Шостаковича, дом 2, литера А"
5023,"Заводской, д.2",38870,"Санкт-Петербург, город Колпино, Заводской проспект, дом 2, литера А"
5898,"Просвещения, д.72",96618,"г.Санкт-Петербург, проспект Просвещения, дом 72, литера А"
2095,"Авангардная, д.5",104304,"г.Санкт-Петербург, Авангардная улица, дом 5, литера А"
2524,"Гранитная, д.24",101991,"г.Санкт-Петербург, Гранитная улица, дом 24, литера А"
3234,"Коллонтай, д.15",20222,"г.Санкт-Петербург, улица Коллонтай, дом 15, корпус 1, литера А"
2172,"Восстания, д.10/4",111489,"г.Санкт-Петербург, улица Восстания, дом 10"
3422,"Архивная, д.7",215920,"Санкт-Петербург, муниципальный округ Невский округ, Архивная улица, дом 7, строение 1"
4726,"Суздальское, д.18",221890,"г.Санкт-Петербург, Суздальское шоссе, дом 18, корпус 2, строение 1"
1631,"Народного Ополчения, д.209",41861,"г.Санкт-Петербург, проспект Народного Ополчения, дом 209, литера А"
532,"Ушинского, д.17",90783,"г.Санкт-Петербург, улица Ушинского, дом 17, корпус 1, литера А"
5590,"Пулковское, д.11",95381,"г.Санкт-Петербург, Пулковское шоссе, дом 11, корпус 1, литера А"
531,"Ушинского, д.11",7837,"г.Санкт-Петербург, улица Ушинского, дом 11, литера А"
4672,"Парашютная, д.34",214951,"г.Санкт-Петербург, Парашютная улица, дом 34, строение 1"
1760,"Тамбасова, д.10",37417,"г.Санкт-Петербург, улица Тамбасова, дом 10, корпус 1, литера А"
2833,"Искровский, д.29",9805,"г.Санкт-Петербург, Искровский проспект, дом 29, корпус 2, литера А"
6391,"Михаила Дудина, д.25",129114,"Санкт-Петербург, посёлок Парголово, улица Михаила Дудина, дом 25, корпус 1, литера А"
358,"Карпинского, д.9",39482,"г.Санкт-Петербург, улица Карпинского, дом 9, корпус 1, литера А"
7140,"Валдайская, д.11",140669,"Санкт-Петербург, посёлок Шушары, Валдайская улица, дом 11, литера А"
7070,"Сапёрная, д.38",82838,"Санкт-Петербург, город Пушкин, Сапёрная улица, дом 38, литера А"
1730,"Пограничника Гарькавого, д.27",26085,"г.Санкт-Петербург, улица Пограничника Гарькавого, дом 27, корпус 2, литера А"
3483,"Туристская, д.11",131496,"г.Санкт-Петербург, Туристская улица, дом 11, корпус 1, литера А"
3890,"Савушкина, д.132",72126,"г.Санкт-Петербург, улица Савушкина, дом 132, корпус 1, литера А"
2933,"Обуховской Обороны, д.243",23028,"г.Санкт-Петербург, проспект Обуховской Обороны, дом 243, литера А"
6528,"Луначарского, д.64",95525,"г.Санкт-Петербург, проспект Луначарского, дом 64, литера А"
462,"Руставели, д.30",13858,"г.Санкт-Петербург, улица Руставели, дом 30, литера А"
1847,"Доблести, д.17",105212,"г.Санкт-Петербург, улица Доблести, дом 17, корпус 2, литера А"
6118,"Брянцева, д.6",73956,"г.Санкт-Петербург, улица Брянцева, дом 6, литера А"
3973,"Ланское, д.71",3806,"г.Санкт-Петербург, Ланское шоссе, дом 71, литера А"
6527,"Луначарского, д.54",100900,"г.Санкт-Петербург, проспект Луначарского, дом 54, литера А"
4742,"Стрельбищенская, д.13",216027,"г.Санкт-Петербург, Стрельбищенская улица, дом 13, строение 1"
6422,"Энгельса, д.55",8964,"г.Санкт-Петербург, проспект Энгельса, дом 55, литера А"
2915,"Матюшенко, д.16",5896,"г.Санкт-Петербург, переулок Матюшенко, дом 16, литера В"
2386,"Посадская, д.42",13736,"Санкт-Петербург, город Кронштадт, Посадская улица, дом 42, корпус 1, литера А"
4373,"Оскаленко, д.16",24217,"г.Санкт-Петербург, улица Оскаленко, дом 16, литера А"
6734,"Новаторов, д.26",23950,"г.Санкт-Петербург, бульвар Новаторов, дом 26, литера А"
4381,"Приморский, д.39",38771,"г.Санкт-Петербург, Приморский проспект, дом 39, литера А"
5861,"Приозерское (Осиновая Роща), д.15",59814,"Санкт-Петербург, посёлок Парголово, территория Осиновая Роща, Приозерское шоссе, дом 15, литера А"
2358,"Флотская, д.12",109064,"Санкт-Петербург, город Кронштадт, Флотская улица, дом 12, литера А"
4644,"Парашютная, д.65",210828,"г.Санкт-Петербург, Парашютная улица, дом 65, строение 1"
5393,"Пролетарская, д.119",59110,"Санкт-Петербург, город Колпино, Пролетарская улица, дом 119, литера А"
5164,"Пролетарская, д.105",21223,"Санкт-Петербург, город Колпино, Пролетарская улица, дом 105, литера А"
555,"Черкасова, д.19",113753,"г.Санкт-Петербург, улица Черкасова, дом 19, корпус 1, литера А"
5504,"Ленсовета, д.83",32638,"г.Санкт-Петербург, улица Ленсовета, дом 83, литера А"
5820,"Манчестерская, д.12",17139,"г.Санкт-Петербург, Манчестерская улица, дом 12, литера А"
3602,"Дибуновская, д.17",16781,"г.Санкт-Петербург, Дибуновская улица, дом 17, литера А"
2974,"Подвойского, д.28",2388,"г.Санкт-Петербург, улица Подвойского, дом 28, корпус 1, литера Ж"
3501,"Авиаконструкторов, д.1",63824,"г.Санкт-Петербург, проспект Авиаконструкторов, дом 1, литера А"
4740,"Лиговский, д.275",76179,"г.Санкт-Петербург, Лиговский проспект, дом 275, корпус 1, литера А"
4109,"Репищева, д.9",57248,"г.Санкт-Петербург, Репищева улица, дом 9, литера А"
2572,"Малоохтинский, д.84б",39354,"г.Санкт-Петербург, Малоохтинский проспект, дом 84б, литера А"
5436,"Трудящихся, д.4",69439,"Санкт-Петербург, город Колпино, бульвар Трудящихся, дом 4, литера А"
6757,"Счастливая, д.8",72334,"г.Санкт-Петербург, Счастливая улица, дом 8, литера А"
2044,"Красногородская, д.17",95055,"Санкт-Петербург, город Красное Село, Красногородская улица, дом 17, корпус 1, литера А"
2271,"Ленина, д.31",45580,"г.Санкт-Петербург, улица Ленина, дом 31, литера А"
810,"Корнея Чуковского, д.7",207929,"г.Санкт-Петербург, улица Корнея Чуковского, дом 7, корпус 1, литера А"
5010,"Веры Слуцкой, д.89",56366,"Санкт-Петербург, город Колпино, улица Веры Слуцкой, дом 89, литера А"
704,"Институтский, д.9",93879,"г.Санкт-Петербург, Институтский проспект, дом 9, литера М"
4521,"Нижне-Каменская, д.20",114292,"г.Санкт-Петербург, Нижне-Каменская улица, дом 20, корпус 1, литера А"
6114,"Брянцева, д.22",72439,"г.Санкт-Петербург, улица Брянцева, дом 22, литера А"
36,"Болотная, д.17",77056,"г.Санкт-Петербург, Болотная улица, дом 17, литера А"
7090,"Оранжерейная, д.73",54150,"Санкт-Петербург, город Пушкин, Оранжерейная улица, дом 73, литера А"
4858,"Тельмана, д.6",78151,"г.Санкт-Петербург, улица Тельмана, дом 6, литера Г"
2228,"Красная, д.2",108723,"Санкт-Петербург, город Кронштадт, Красная улица, дом 2, литера А"
194,"Верности, д.22",25777,"г.Санкт-Петербург, улица Верности, дом 22, литера А"
2053,"Хвойный, д.39",,
6860,"Первомайская, д.20",24189,"г.Санкт-Петербург, Ольгино, Первомайская улица, дом 20, литера А"
3375,"Реки Оккервиль, д.6",49907,"г.Санкт-Петербург, набережная реки Оккервиль, дом 6, литера А"
218,"Веденеева, д.4",24081,"г.Санкт-Петербург, улица Веденеева, дом 4, литера А"
5742,"Есенина, д.11",38802,"г.Санкт-Петербург, улица Есенина, дом 11, корпус 1, литера Я"
5258,"Трудящихся, д.18",56011,"Санкт-Петербург, город Колпино, бульвар Трудящихся, дом 18, корпус 1, литера А"
5190,"Пролетарская, д.89",94243,"Санкт-Петербург, город Колпино, Пролетарская улица, дом 89, литера А"
4324,"Авиаконструкторов, д.24",101512,"г.Санкт-Петербург, проспект Авиаконструкторов, дом 24, литера А"
6295,"Суздальский, д.93",86872,"г.Санкт-Петербург, Суздальский проспект, дом 93, корпус 1, литера А"
4363,"Матроса Железняка, д.23",45854,"г.Санкт-Петербург, улица Матроса Железняка, дом 23, литера А"
6832,"Петербургское, д.15/2",111372,"Санкт-Петербург, посёлок Стрельна, Санкт-Петербургское шоссе, дом 15, литера А"
5024,"Заводской, д.20",100441,"Санкт-Петербург, город Колпино, Заводской проспект, дом 20, корпус 2, литера А"
508,"Софьи Ковалевской, д.20",76960,"г.Санкт-Петербург, улица Софьи Ковалевской, дом 20, корпус 1, литера А"
4009,"Шаврова, д.15",52220,"г.Санкт-Петербург, улица Шаврова, дом 15, литера А"
2557,"Заневский, д.31",83004,"г.Санкт-Петербург, Заневский проспект, дом 31, литера А"
5093,"Ленина, д.59",10871,"Санкт-Петербург, город Колпино, проспект Ленина, дом 59, литера А"
2357,"Флотская, д.1",98717,"Санкт-Петербург, город Кронштадт, Флотская улица, дом 1, литера А"
6654,"Фёдора Абрамова, д.8",174146,"Санкт-Петербург, посёлок Парголово, улица Фёдора Абрамова, дом 8, литера А"
2652,"Антонова-Овсеенко, д.13",51817,"г.Санкт-Петербург, улица Антонова-Овсеенко, дом 13, корпус 1, литера Ц"
1132,"Наставников, д.9",49598,"г.Санкт-Петербург, проспект Наставников, дом 9, корпус 1, литера А"
4980,"Тверская, д.31",30795,"Санкт-Петербург, город Колпино, Тверская улица, дом 31, литера А"
6214,"Луначарского, д.37",80247,"г.Санкт-Петербург, проспект Луначарского, дом 37, корпус 2, литера А"
5364,"Тазаева, д.14",113359,"Санкт-Петербург, город Колпино, улица Тазаева, дом 14, литера А"
5176,"Пролетарская, д.15",198691,"Санкт-Петербург, город Колпино, Пролетарская улица, дом 15, литера А"
4092,"Главная, д.23",53248,"Санкт-Петербург, город Пушкин, Павловск-2, Главная улица, дом 23, литера А"
2606,"Таллинская, д.28",43230,"г.Санкт-Петербург, Таллинская улица, дом 28, литера А"
4163,"Ланская, д.10",11087,"г.Санкт-Петербург, Ланская улица, дом 10, литера А"
3412,"Перевозный, д.4",217192,"г.Санкт-Петербург, Перевозный переулок, дом 4, строение 1"
6996,"Школьная, д.18",82424,"Санкт-Петербург, посёлок Шушары, Школьная улица, дом 18, литера А"
259,"Гражданский, д.125",105724,"г.Санкт-Петербург, Гражданский проспект, дом 125, корпус 1, литера А"
2804,"Евдокима Огнева, д.6",6421,"г.Санкт-Петербург, улица Евдокима Огнева, дом 6, корпус 1, литера Л"
4177,"Шаврова, д.13",4263,"г.Санкт-Петербург, улица Шаврова, дом 13, корпус 1, литера А"
6705,"Зареченская, д.35",,
2367,"Флотская, д.29/9",39017,"Санкт-Петербург, город Кронштадт, Флотская улица, дом 29"
895,"Евгения Шварца, д.6",215884,"Санкт-Петербург, муниципальный округ Полюстрово, аллея Евгения Шварца, дом 6, строение 1"
2901,"Кржижановского, д.17",18372,"г.Санкт-Петербург, улица Кржижановского, дом 17, литера А"
191,"Верности, д.16",74651,"г.Санкт-Петербург, улица Верности, дом 16, литера А"
4027,"Школьная, д.126",127952,"г.Санкт-Петербург, Школьная улица, дом 126, корпус 1, литера А"
5471,"5-й Предпортовый, д.8",139708,"г.Санкт-Петербург, 5-й Предпортовый проезд, дом 8, корпус 1, литера А"
3083,"Седова, д.156",91857,"г.Санкт-Петербург, улица Седова, дом 156, литера К"
727,"Науки, д.53",11623,"г.Санкт-Петербург, проспект Науки, дом 53, литера А"
1025,"Ириновский, д.23",48214,"г.Санкт-Петербург, Ириновский проспект, дом 23, корпус 1, литера А"
1046,"Косыгина, д.15",38960,"г.Санкт-Петербург, проспект Косыгина, дом 15, литера А"
361,"Киришская, д.11/16",78117,"г.Санкт-Петербург, Киришская улица, дом 11"
69,"Светлановский, д.44",126159,"г.Санкт-Петербург, Светлановский проспект, дом 44, корпус 1, литера В"
3337,"Фарфоровская, д.18",126293,"г.Санкт-Петербург, Фарфоровская улица, дом 18, литера А"
2020,"Лётчика Пилютова, д.22",107882,"г.Санкт-Петербург, улица Лётчика Пилютова, дом 22, корпус 1, литера А"
1752,"Пограничника Гарькавого, д.48",74554,"г.Санкт-Петербург, улица Пограничника Гарькавого, дом 48, корпус 1, литера А"
4816,"Заводской, д.44",107893,"Санкт-Петербург, город Колпино, Заводской проспект, дом 44, литера А"
5753,"Есенина, д.3",97941,"г.Санкт-Петербург, улица Есенина, дом 3, литера А"
4812,"Трудящихся, д.7",2066,"Санкт-Петербург, город Колпино, бульвар Трудящихся, дом 7, литера А"
2267,"Ленина, д.25/2",56862,"г.Санкт-Петербург, улица Ленина, дом 25, литера А"
5066,"Ленина, д.15/9",68590,"Санкт-Петербург, город Красное Село, проспект Ленина, дом 15, корпус 1, литера А"
6016,"Художников, д.19",106058,"г.Санкт-Петербург, проспект Художников, дом 19, корпус 1, литера А"
4539,"Елагинский, д.42",86291,"г.Санкт-Петербург, Елагинский проспект, дом 42, литера А"
5160,"Полевая, д.20",67517,"г.Санкт-Петербург, Лахта, Полевая улица, дом 20, литера А"
5135,"Октябрьская, д.51",67930,"Санкт-Петербург, город Колпино, Октябрьская улица, дом 51, литера А"
2489,"Большевиков, д.11",130512,"г.Санкт-Петербург, проспект Большевиков, дом 11, корпус 2, литера А"
1794,"Тамбасова, д.13",112376,"г.Санкт-Петербург, улица Тамбасова, дом 13, литера А"
4669,"Орлово-Денисовский, д.19",218220,"Санкт-Петербург, муниципальный округ Коломяги, Орлово-Денисовский проспект, дом 19, корпус 1, строение 1"
6869,"Пушкинская, д.38",11813,"Санкт-Петербург, город Пушкин, Пушкинская улица, дом 38, литера А"
2877,"Коллонтай, д.30",64971,"г.Санкт-Петербург, улица Коллонтай, дом 30, корпус 1, литера А"
2786,"Дыбенко, д.25",111313,"г.Санкт-Петербург, улица Дыбенко, дом 25, корпус 1, литера Э"
897,"Кушелевская, д.1",215070,"г.Санкт-Петербург, Кушелевская дорога, дом 1, корпус 1, строение 1"
5613,"Киевская, д.5",76355,"г.Санкт-Петербург, Киевская улица, дом 5, литера А"
2468,"Мануильского, д.3",66418,"Санкт-Петербург, город Кронштадт, улица Мануильского, дом 3, литера А"
2133,"Народного Ополчения, д.205",25796,"г.Санкт-Петербург, проспект Народного Ополчения, дом 205, литера А"
3644,"Ильюшина, д.1",131192,"г.Санкт-Петербург, улица Ильюшина, дом 1, корпус 1, литера А"
5061,"Культуры, д.11",43440,"г.Санкт-Петербург, проспект Культуры, дом 11, корпус 1, литера А"
5060,"Красных Партизан, д.8",38557,"Санкт-Петербург, город Колпино, улица Красных Партизан, дом 8, литера А"
5225,"Тверская, д.6",49537,"г.Санкт-Петербург, Тверская улица, дом 6, литера А"
5663,"Луначарского, д.11",129983,"г.Санкт-Петербург, проспект Луначарского, дом 11, корпус 1, литера А"
1307,"Осипенко, д.4",50104,"г.Санкт-Петербург, улица Осипенко, дом 4, корпус 1, литера А"
1205,"Синявинская, д.4",99106,"г.Санкт-Петербург, Синявинская улица, дом 4, литера А"
5335,"Загородная, д.54",60256,"Санкт-Петербург, город Колпино, Загородная улица, дом 54, литера А"
919,"Муринская, д.65",215026,"г.Санкт-Петербург, Муринская дорога, дом 65, строение 1"
2154,"Аммермана, д.4",106253,"Санкт-Петербург, город Кронштадт, улица Аммермана, дом 4, литера А"
4625,"Льва Мациевича, д.3",27555,"г.Санкт-Петербург, площадь Льва Мациевича, дом 3, литера А"
690,"Бутлерова, д.28",79599,"г.Санкт-Петербург, улица Бутлерова, дом 28, литера А"
3789,"Омская, д.14",102524,"г.Санкт-Петербург, Омская улица, дом 14, литера А"
4877,"Полевая, д.11",50222,"г.Санкт-Петербург, Полевая дорога, дом 11, литера А"
5952,"Светлановский, д.91",105079,"г.Санкт-Петербург, Светлановский проспект, дом 91, литера А"
5185,"Пролетарская, д.7",84168,"Санкт-Петербург, город Колпино, Пролетарская улица, дом 7, литера А"
5687,"Энгельса, д.4",59156,"г.Санкт-Петербург, проспект Энгельса, дом 4, литера А"
2474,"Андреевская, д.14",50783,"Санкт-Петербург, город Кронштадт, Андреевская улица, дом 14, литера А"
728,"Науки, д.55",10573,"г.Санкт-Петербург, проспект Науки, дом 55, литера А"
1765,"Тамбасова, д.24",108,"г.Санкт-Петербург, улица Тамбасова, дом 24, корпус 1, литера А"
3313,"Искровский, д.19",130906,"г.Санкт-Петербург, Искровский проспект, дом 19, корпус 1, литера А"
5637,"Меньковская, д.9",,
3517,"Авиаконструкторов, д.3",126062,"г.Санкт-Петербург, проспект Авиаконструкторов, дом 3, корпус 1, литера А"
5850,"Придорожная, д.13",1916,"г.Санкт-Петербург, Придорожная аллея, дом 13, литера А"
165,"Бутлерова, д.20",20841,"г.Санкт-Петербург, улица Бутлерова, дом 20, литера А"
6275,"Ольги Форш, д.7",22774,"г.Санкт-Петербург, улица Ольги Форш, дом 7, корпус 1, литера А"
5828,"Первого Мая, д.81",61048,"Санкт-Петербург, город Петергоф, улица Первого Мая, дом 81, литера А"
401,"Науки, д.26",45787,"г.Санкт-Петербург, проспект Науки, дом 26, литера А"
5518,"Московский, д.193",130101,"г.Санкт-Петербург, Московский проспект, дом 193, литера А"
6706,"Архитектора Белова, д.9",220817,"Санкт-Петербург, посёлок Парголово, улица Архитектора Белова, дом 9, строение 1"
2086,"Десантника Вадима Чугунова, д.7",140472,"г.Санкт-Петербург, Чугунная улица, дом 7, корпус 2, литера А"
2197,"Зосимова, д.18/15",19582,"Санкт-Петербург, город Кронштадт, улица Зосимова, дом 18"
5077,"Ленина, д.34",61828,"г.Санкт-Петербург, улица Ленина, дом 34, литера А"
6403,"Выборгское, д.15",129973,"г.Санкт-Петербург, Выборгское шоссе, дом 15, литера А"
1005,"Индустриальный, д.16",66691,"г.Санкт-Петербург, Индустриальный проспект, дом 16, литера А"
6074,"Энгельса, д.126",21040,"г.Санкт-Петербург, проспект Энгельса, дом 126, корпус 1, литера А"
979,"Белорусская, д.26",13565,"г.Санкт-Петербург, Белорусская улица, дом 26, корпус 1, литера А"
2766,"Дыбенко, д.13",25395,"г.Санкт-Петербург, улица Дыбенко, дом 13, корпус 1, литера К"
2936,"Обуховской Обороны, д.251",89383,"г.Санкт-Петербург, проспект Обуховской Обороны, дом 251, литера А"
3342,"Складская, д.5",209497,"г.Санкт-Петербург, Складская улица, дом 5, строение 1"
6187,"Культуры, д.27",96242,"г.Санкт-Петербург, проспект Культуры, дом 27, корпус 1, литера А"
2973,"Подвойского, д.26",106054,"г.Санкт-Петербург, улица Подвойского, дом 26, корпус 1, литера У"
3508,"Авиаконструкторов, д.17",7637,"г.Санкт-Петербург, проспект Авиаконструкторов, дом 17, корпус 1, литера А"
3798,"Ольховая, д.14",33770,"г.Санкт-Петербург, Ольховая улица, дом 14, корпус 1, литера А"
5279,"Богайчука, д.24",20077,"Санкт-Петербург, посёлок Металлострой, улица Богайчука, дом 24, литера А"
4763,"Стрельбищенская, д.26",7039,"г.Санкт-Петербург, Стрельбищенская улица, дом 26, литера А"
2174,"Восстания, д.18",71470,"г.Санкт-Петербург, улица Восстания, дом 18, литера А"
3895,"Савушкина, д.135",97963,"г.Санкт-Петербург, улица Савушкина, дом 135, корпус 2, литера А"
2852,"Кибальчича, д.18",93298,"г.Санкт-Петербург, улица Кибальчича, дом 18, литера Г"
3919,"Савушкина, д.57",19781,"г.Санкт-Петербург, улица Савушкина, дом 57, литера А"
5148,"Павловская, д.44",7189,"Санкт-Петербург, город Колпино, Павловская улица, дом 44, литера А"
6791,"Народного Ополчения, д.59",65333,"г.Санкт-Петербург, проспект Народного Ополчения, дом 59, литера А"
5329,"Загородная, д.47",23383,"Санкт-Петербург, город Колпино, Загородная улица, дом 47, литера А"
2301,"Мануильского, д.39",108101,"Санкт-Петербург, город Кронштадт, улица Мануильского, дом 39, литера А"
2574,"Малоохтинский, д.96/2",48475,"г.Санкт-Петербург, Малоохтинский проспект, дом 96"
3713,"Комендантский, д.16",96858,"г.Санкт-Петербург, Комендантский проспект, дом 16, корпус 1, литера А"
1543,"Гвардейская, д.25",40382,"Санкт-Петербург, город Красное Село, Гвардейская улица, дом 25, литера А"
6577,"Ярославский, д.1",2673,"г.Санкт-Петербург, Ярославский проспект, дом 1, литера А"
4074,"Шуваловский, д.63",70397,"г.Санкт-Петербург, Шуваловский проспект, дом 63, корпус 1, литера А"
5202,"Тазаева, д.6",113561,"Санкт-Петербург, город Колпино, улица Тазаева, дом 6, литера А"
586,"Гражданский, д.121/100",16439,"г.Санкт-Петербург, Гражданский проспект, дом 121"
