"id","type_id","name","short_name","is_updated","is_actual","only_name"
5433,49,Московское направление ж.д. путепровод № 4 через Южное шоссе,Московское направление ж.д. путепровод № 4 через Южное шоссе,true,true,Московское путепровод № 4 через Южное шоссе
5434,49,"Московское направление ж.д. ""путепровод соединительной ветви Обухово - Рыбацкое""","Московское направление ж.д. ""путепровод соединительной ветви Обухово-Рыбацкое""",true,false,"Московское ""путепровод соединительной ветви Обухово - Рыбацкое"""
5435,49,"Московское направление ж.д. ""мост через р. Ижору""","Московское направление ж.д. ""мост через р.Ижору""",true,true,"Московское ""мост через реку Ижору"""
5436,49,"Московское направление ж.д. ""путепровод через Загородную ул.""","Московское направление ж.д. ""путепровод через Загородную ул.""",true,true,"Московское ""путепровод через Загородную улицу"""
5437,49,"Московское направление ж.д. ""мост через Комсомольский кан.""","Московское направление ж.д. ""мост через Комсомольский кан.""",true,true,"Московское ""мост через Комсомольский канал"""
5438,52,станционные пути ст. Цветочная,станционные пути ст. Цветочная,true,true,Цветочная
5439,49,"Витебское направление ж.д. ""путепровод в створе Парковой ул.""","Витебское направление ж.д. ""путепровод в створе Парковой ул.""",true,true,"Витебское ""путепровод в створе Парковой улицы"""
5440,45,трасса газопровода г. Зеленогорск - пос.Смолячково,трасса газопровода г. Зеленогорск-пос.Смолячково,true,true,газопровода г. Зеленогорск - пос.Смолячково
5441,45,"трасса газопровода ГРС ""Новосёлки"" - г.Сестрорецк","трасса газопровода ГРС ""Новосёлки"" - г.Сестрорецк",true,true,"газопровода ГРС ""Новосёлки"" - г.Сестрорецк"
5442,54,"Финляндская соединительная линия ж.д. ""левобережная эстакада""","Финляндская соединительная линия ж.д. ""левобережная эстакада""",true,true,"Финляндская ""левобережная эстакада"""
5449,55,"участок ж.д. ""р. Волковка - Витебская линия ж.д.""","участок ж.д. ""р. Волковка-Витебская линия ж.д.""",true,true,"""р. Волковка - Витебская линия ж.д."""
5450,55,"участок ж.д. ""Витебская линия ж.д. - Заставская ул.""","участок ж.д. ""Витебская линия ж.д  Заставская ул.""",true,true,"""Витебская линия ж.д. - Заставская улица"""
5451,54,"Финляндская соединительная линия ж.д. ""путепровод через 1-й Муринский пр. и Лесной пр.""","Финляндская соединительная линия ж.д. ""путепровод через 1-й Муринский пр. и Лесной пр.""",true,true,"Финляндская ""путепровод через 1-й Муринский пр. и Лесной пр."""
5452,42,подъездной путь от ст. Новая Деревня,подъездной путь от ст.Новая Деревня,true,true,от станции Новая Деревня
5453,38,"участок ЛЭП ""л Пелла-1 110кВ""","участок ЛЭП ""л Пелла-1 110кВ""",true,true,"""л Пелла-1 110кВ"""
5454,38,"участок ЛЭП ""л Славянская-2/Пелла-1 110кВ""","участок ЛЭП ""л Славянская-2/Пелла-1 110кВ""",true,true,"""л Славянская-2/Пелла-1 110кВ"""
5455,38,"участок ЛЭП ""л Славянская-2 110кВ""","участок ЛЭП ""л Славянская-2 110кВ""",true,true,"""л Славянская-2 110кВ"""
5457,38,"участок ЛЭП ""л Славянская-1/Славянская-2 110кВ""","участок ЛЭП ""л Славянская-1/Славянская-2 110кВ""",true,true,"""л Славянская-1/Славянская-2 110кВ"""
5458,38,"участок ЛЭП ""л Славянская-1/Славянская-2/отпайка Славянская-2 110кВ""","участок ЛЭП ""л Славянская-1/Славянская-2/отпайка Славянская-2 110кВ""",true,true,"""л Славянская-1/Славянская-2/отпайка Славянская-2 110кВ"""
5459,38,"участок ЛЭП ""л Славянская-1/отпайка Славянская-2 110кВ""","участок ЛЭП ""л Славянская-1/отпайка Славянская-2 110кВ""",true,true,"""л Славянская-1/отпайка Славянская-2 110кВ"""
5460,38,"участок ЛЭП ""л Колпинская-9/11 110кВ""","участок ЛЭП ""л Колпинская-9/11 110кВ""",true,true,"""л Колпинская-9/11 110кВ"""
5469,38,"участок ЛЭП ""л Славянская-2/Дубровская-3 110кВ""","участок ЛЭП ""л Славянская-2/Дубровская-3 110кВ""",true,true,"""л Славянская-2/Дубровская-3 110кВ"""
5470,38,"участок ЛЭП ""л Колпинская-9/10 110кВ""","участок ЛЭП ""л Колпинская-9/10 110кВ""",true,true,"""л Колпинская-9/10 110кВ"""
5471,38,"участок ЛЭП ""л Колпинская-10 110кВ""","участок ЛЭП ""л Колпинская-10 110кВ""",true,true,"""л Колпинская-10 110кВ"""
5472,38,"участок ЛЭП ""л Колпинская-13/16 110кВ""","участок ЛЭП ""л Колпинская-13/16 110кВ""",true,true,"""л Колпинская-13/16 110кВ"""
5473,38,"участок ЛЭП ""л Колпинская-14/17 110кВ""","участок ЛЭП ""л Колпинская-14/17 110кВ""",true,true,"""л Колпинская-14/17 110кВ"""
5474,38,"участок ЛЭП ""л Дубровская-3 110кВ""","участок ЛЭП ""л Дубровская-3 110кВ""",true,true,"""л Дубровская-3 110кВ"""
5475,38,"участок ЛЭП ""л Дубровская-3/Сапёрная-1 110/35кВ""","участок ЛЭП ""л Дубровская-3/Сапёрная-1 110/35кВ""",true,true,"""л Дубровская-3/Сапёрная-1 110/35кВ"""
5476,38,"участок ЛЭП ""л Колпинская-1/3 110кВ""","участок ЛЭП ""л Колпинская-1/3 110кВ""",true,true,"""л Колпинская-1/3 110кВ"""
5477,38,"участок ЛЭП ""л Колпинская-1 110кВ""","участок ЛЭП ""л Колпинская-1 110кВ""",true,true,"""л Колпинская-1 110кВ"""
5478,38,"участок ЛЭП ""л Колпинская-3 110кВ""","участок ЛЭП ""л Колпинская-3 110кВ""",true,true,"""л Колпинская-3 110кВ"""
5479,38,"участок ЛЭП ""л Дубровская-2 110кВ""","участок ЛЭП ""л Дубровская-2 110кВ""",true,true,"""л Дубровская-2 110кВ"""
5480,38,"участок ЛЭП ""л Дубровская-2/Ижорская-1 110/35кВ""","участок ЛЭП ""л Дубровская-2/Ижорская-1 110/35кВ""",true,true,"""л Дубровская-2/Ижорская-1 110/35кВ"""
5481,38,"участок ЛЭП ""л Колпинская-21 110кВ""","участок ЛЭП ""л Колпинская-21 110кВ""",true,true,"""л Колпинская-21 110кВ"""
5482,38,"участок ЛЭП ""л Колпинская-2/Колпинская-21 110кВ""","участок ЛЭП ""л Колпинская-2/Колпинская-21 110кВ""",true,true,"""л Колпинская-2/Колпинская-21 110кВ"""
5483,38,"участок ЛЭП ""л отпайка Колпинская-2/Колпинская-21 110кВ""","участок ЛЭП ""л отпайка Колпинская-2/Колпинская-21 110кВ""",true,true,"""л отпайка Колпинская-2/Колпинская-21 110кВ"""
5484,38,"участок ЛЭП ""л отпайка Колпинская-2 110кВ""","участок ЛЭП ""л отпайка Колпинская-2 110кВ""",true,true,"""л отпайка Колпинская-2 110кВ"""
5485,38,"участок ЛЭП ""л Колпинская-21/Ижорская-1 110/35кВ""","участок ЛЭП ""л Колпинская-21/Ижорская-1 110/35кВ""",true,true,"""л Колпинская-21/Ижорская-1 110/35кВ"""
5486,38,"участок ЛЭП ""л Детскосельская-1/2 110кВ""","участок ЛЭП ""л Детскосельская-1/2 110кВ""",true,true,"""л Детскосельская-1/2 110кВ"""
5487,38,"участок ЛЭП ""л Ленсоветовская-2 110кВ""","участок ЛЭП ""л Ленсоветовская-2 110кВ""",true,true,"""л Ленсоветовская-2 110кВ"""
5488,38,"участок ЛЭП ""л Ленсоветовская-2/Ижорская-1 110/35кВ""","участок ЛЭП ""л Ленсоветовская-2/Ижорская-1 110/35кВ""",true,true,"""л Ленсоветовская-2/Ижорская-1 110/35кВ"""
5489,38,"участок ЛЭП ""л Колпинская-8 110кВ""","участок ЛЭП ""л Колпинская-8 110кВ""",true,true,"""л Колпинская-8 110кВ"""
5490,38,"участок ЛЭП ""л Колпинская-8/Ижорская-1 110/35кВ""","участок ЛЭП ""л Колпинская-8/Ижорская-1 110/35кВ""",true,true,"""л Колпинская-8/Ижорская-1 110/35кВ"""
5492,38,"участок ЛЭП ""л Фёдоровская-1 110кВ""","участок ЛЭП ""л Фёдоровская-1 110кВ""",true,true,"""л Фёдоровская-1 110кВ"""
5493,38,"участок ЛЭП ""л Фёдоровская-1/Колпинская-8 110кВ""","участок ЛЭП ""л Фёдоровская-1/Колпинская-8 110кВ""",true,true,"""л Фёдоровская-1/Колпинская-8 110кВ"""
5494,38,"участок ЛЭП ""л Колпинская-6/7 110кВ""","участок ЛЭП ""л Колпинская-6/7 110кВ""",true,true,"""л Колпинская-6/7 110кВ"""
5495,38,"участок ЛЭП ""л Колпинская-18/19 110кВ""","участок ЛЭП ""л Колпинская-18/19 110кВ""",true,true,"""л Колпинская-18/19 110кВ"""
5496,38,"участок ЛЭП ""л Колпинская-2/Дубровская-2 110кВ""","участок ЛЭП ""л Колпинская-2/Дубровская-2 110кВ""",true,true,"""л Колпинская-2/Дубровская-2 110кВ"""
5497,38,"участок ЛЭП ""л Колпинская-2 110кВ""","участок ЛЭП ""л Колпинская-2 110кВ""",true,true,"""л Колпинская-2 110кВ"""
5498,38,"участок ЛЭП ""л отпайка Колпинская-9/10 110кВ""","участок ЛЭП ""л отпайка Колпинская-9/10 110кВ""",true,true,"""л отпайка Колпинская-9/10 110кВ"""
5499,38,"участок ЛЭП ""л Колпинская-16/17 110кВ""","участок ЛЭП ""л Колпинская-16/17 110кВ""",true,true,"""л Колпинская-16/17 110кВ"""
5500,38,"участок ЛЭП ""л Колпинская-14/16/17 110кВ""","участок ЛЭП ""л Колпинская-14/16/17 110кВ""",true,true,"""л Колпинская-14/16/17 110кВ"""
5501,38,"участок ЛЭП ""л Колпинская-13/14 110кВ""","участок ЛЭП ""л Колпинская-13/14 110кВ""",true,true,"""л Колпинская-13/14 110кВ"""
5502,40,телефонная сеть Адмиралтейского и Кировского районов,телефонная сеть Адмиралтейского и Кировского р-нов,true,true,телефонная Адмиралтейского и Кировского районов
5503,40,телефонная сеть Красносельского района,телефонная сеть Красносельского района,true,true,телефонная Красносельского района
5512,40,телефонная сеть Московского района,телефонная сеть Московского р-на,true,true,телефонная Московского района
5513,40,телефонная сеть Кировского района,телефонная сеть Кировского района,true,true,телефонная Кировского района
5526,54,"Финляндская соединительная линия ж.д. ""путепровод через ж.-д. путь к ст.СПб-сортировочный Московский","Финляндская соединительная линия ж.д. ""путепровод через ж.-д. путь к ст.СПб-сортировочный Московский",true,true,"Финляндская ""путепровод через ж.-д. путь к ст.СПб-сортировочный Московский"
5527,40,газораспределительная сеть,газораспределительная сеть,true,true,газораспределительная
5528,15,ВСМ,ВСМ,true,true,Высокоскоростные магистрали
5530,40,газопроводная сеть,газопроводная сеть,true,true,газопроводная
5539,30,"садоводство ""Заря"" (Торики)","садоводство ""Заря"" (Торики)",true,true,"""Заря"" (Торики)"
5543,5540,"ЛЭП ""Кстово - Приморск""","ЛЭП ""Кстово - Приморск""",true,true,"""Кстово - Приморск"""
5544,5541,"нефтепродуктопровод ""Кстово - Приморск""","нефтепродуктопровод ""Кстово - Приморск""",true,true,"""Кстово - Приморск"""
5567,30,"садоводство ЛВС ""Ленэнерго""","садоводство ЛВС ""Ленэнерго""",true,true,"ЛВС ""Ленэнерго"""
5568,42,подъездной путь от ст. Волковская,подъездной путь от ст. Волковская,true,true,от ст. Волковская
5569,42,подъездной путь от ст. Новый порт,подъездной путь от ст. Новый порт,true,true,от ст. Новый порт
5570,40,телефонная сеть,телефонная сеть,true,true,телефонная
5571,40,телефонная сеть,телефонная сеть,true,true,телефонная
5573,40,телефонная сеть Московского и Пушкинского районов,телефонная сеть Московского и Пушкинского р-нов,true,true,телефонная Московского и Пушкинского районов
5574,40,газопроводная сеть,газопроводная сеть,true,true,газопроводная
5578,42,подъездной путь от ст. Горелово,подъездной путь от ст. Горелово,true,true,от ст. Горелово
5579,42,подъездной путь от ст. Стрельна,подъездной путь от ст. Стрельна,true,true,от ст. Стрельна
5580,45,трасса Малой Октябрьской железной дороги,трасса М.Октябрьской ж.д.,true,true,Малой Октябрьской железной дороги
5586,55,"участок ж.д. ""Балтийская линия ж.д. - Варшавское направление ж.д., соединительная ветка""","участок ж.д. ""Балтийская линия ж.д. - Варшавское направление ж.д., соединительная ветка""",true,true,"""Балтийская линия ж.д. - Варшавское направление ж.д., соединительная ветка"""
5597,30,"садоводство ""Краснознаменец""","садоводство ""Краснознаменец""",true,true,"""Краснознаменец"""
5603,45,"трасса газопровода ""Белоусово-Ленинград""","трасса газопровода ""Белоусово-Ленинград""",true,true,"газопровода ""Белоусово-Ленинград"""
5604,30,"садоводство ""Ленмасложиркомбинат""","садоводство ""Ленмасложиркомбинат""",true,true,"""Ленмасложиркомбинат"""
5610,40,газопроводная сеть Колпинского района,газопроводная сеть Колпинского района,true,true,газопроводная Колпинского района
5611,42,подъездной путь от ст. Цветочная,подъездной путь от ст. Цветочная,true,true,от ст. Цветочная
5614,38,"участок ЛЭП ""л Обуховская-1/2 110кВ""","участок ЛЭП ""л Обуховская-1/2 110кВ""",true,false,"""л Обуховская-1/2 110кВ"""
5616,38,"участок ЛЭП ""л Обуховская-3/4 110кВ""","участок ЛЭП ""л Обуховская-3/4 110кВ""",true,false,"""л Обуховская-3/4 110кВ"""
5617,38,"участок ЛЭП ""л Октябрьская-1/2 110кВ""","участок ЛЭП ""л Октябрьская-1/2 110кВ""",true,false,"""л Октябрьская-1/2 110кВ"""
5618,38,"участок ЛЭП ""л отпайка Октябрьская-1/2 110кВ""","участок ЛЭП ""л отпайка Октябрьская-1/2 110кВ""",true,false,"""л отпайка Октябрьская-1/2 110кВ"""
5619,38,"участок ЛЭП ""л Янинская-11/12 110кВ""","участок ЛЭП ""л Янинская-11/12 110кВ""",true,false,"""л Янинская-11/12 110кВ"""
5620,38,"участок ЛЭП ""л отпайка Шоссейная-1 110кВ""","участок ЛЭП ""л отпайка Шоссейная-1 110кВ""",true,true,"""л отпайка Шоссейная-1 110кВ"""
5624,38,"участок ЛЭП ""л Октябрьская-3/4 110кВ""","участок ЛЭП ""л Октябрьская-3/4 110кВ""",true,false,"""л Октябрьская-3/4 110кВ"""
5625,38,"участок ЛЭП ""л Рыбацкая-1/2 110кВ""","участок ЛЭП ""л Рыбацкая-1/2 110кВ""",true,false,"""л Рыбацкая-1/2 110кВ"""
5626,38,"участок ЛЭП ""л отпайка Янинская-10 110кВ""","участок ЛЭП ""л отпайка Янинская-10 110кВ""",true,false,"""л отпайка Янинская-10 110кВ"""
5627,38,"участок ЛЭП ""л отпайка Янинская-5 110кВ""","участок ЛЭП ""л отпайка Янинская-5 110кВ""",true,false,"""л отпайка Янинская-5 110кВ"""
5628,38,"участок ЛЭП ""л отпайка Октябрьская-11 110кВ""","участок ЛЭП ""л отпайка Октябрьская-11 110кВ""",true,false,"""л отпайка Октябрьская-11 110кВ"""
5629,38,"участок ЛЭП ""л Октябрьская-10 110кВ""","участок ЛЭП ""л Октябрьская-10 110кВ""",true,false,"""л Октябрьская-10 110кВ"""
5630,38,"участок ЛЭП ""л Лахтинская-5 110кВ""","участок ЛЭП ""л Лахтинская-5 110кВ""",true,true,"""л Лахтинская-5 110кВ"""
5631,38,"участок ЛЭП ""л Лахтинская-5 110кВ""","участок ЛЭП ""л Лахтинская-5 110кВ""",true,true,"""л Лахтинская-5 110кВ"""
5632,38,"участок ЛЭП ""л Лахтинская-5 110кВ""","участок ЛЭП ""л Лахтинская-5 110кВ""",true,true,"""л Лахтинская-5 110кВ"""
5633,38,"участок ЛЭП ""л Ленсоветовская-2 110кВ""","участок ЛЭП ""л Ленсоветовская-2 110кВ""",true,true,"""л Ленсоветовская-2 110кВ"""
5634,38,"участок ЛЭП ""л Детскосельская-1/2 110кВ""","участок ЛЭП ""л Детскосельская-1/2 110кВ""",true,true,"""л Детскосельская-1/2 110кВ"""
5635,38,"участок ЛЭП ""л Детскосельская-1/2 110кВ""","участок ЛЭП ""л Детскосельская-1/2 110кВ""",true,true,"""л Детскосельская-1/2 110кВ"""
5636,38,"участок ЛЭП ""л Детскосельская-1/2 110кВ""","участок ЛЭП ""л Детскосельская-1/2 110кВ""",true,true,"""л Детскосельская-1/2 110кВ"""
5637,38,"участок ЛЭП ""л отпайка Славянская-2 110кВ""","участок ЛЭП ""л отпайка Славянская-2 110кВ""",true,true,"""л отпайка Славянская-2 110кВ"""
5638,38,"участок ЛЭП ""л отпайка Славянская-2 110кВ""","участок ЛЭП ""л отпайка Славянская-2 110кВ""",true,true,"""л отпайка Славянская-2 110кВ"""
5639,38,"участок ЛЭП ""л Всеволожская-3 110кВ""","участок ЛЭП ""л Всеволожская-3 110кВ""",true,true,"""л Всеволожская-3 110кВ"""
5640,38,"участок ЛЭП ""л Октябрьская-11 110кВ""","участок ЛЭП ""л Октябрьская-11 110кВ""",true,true,"""л Октябрьская-11 110кВ"""
5641,38,"участок ЛЭП ""л отпайка Янинская-4 110кВ""","участок ЛЭП ""л отпайка Янинская-4 110кВ""",true,true,"""л отпайка Янинская-4 110кВ"""
5646,35,"Всеволожский район, деревня Заневка","Всеволожский район, дер. Заневка",true,true,"Всеволожский район, Заневка"
5649,55,"участок ж.д. ""р.Сосновка - Черниговский пер.""","участок ж.д. ""р.Сосновка - Черниговский пер.""",true,true,"""р.Сосновка - Черниговский пер."""
5650,55,"участок ж.д. ""Пулковское шоссе - ст.Предпортовая""","участок ж.д. ""Пулковское шоссе - ст.Предпортовая""",true,true,"""Пулковское шоссе - ст.Предпортовая"""
5651,55,"участок ж.д. ""Софийская ул. - створ Бухарестской ул.""","участок ж.д. ""Софийская ул. - створ Бухарестской ул.""",true,true,"""Софийская ул. - створ Бухарестской ул."""
5652,40,телефонная сеть Пушкинского района,телефонная сеть Пушкинского района,true,true,телефонная Пушкинского района
5653,20,Волковское лютеранское кладбище,Волковское лютеранское кладбище,true,true,Волковское лютеранское
5654,20,Ново-Волковское кладбище,Ново-Волковское кладбище,true,true,Ново-Волковское
5655,20,Волковское православное кладбище,Волковское православное кладбище,true,true,Волковское православное
5656,20,Казанское кладбище,Казанское кладбище,true,true,Казанское
5657,20,Армяно-Григорианское кладбище,Армяно-Григорианское кладбище,true,true,Армяно-Григорианское
5658,20,Смоленское лютеранское кладбище,Смоленское лютеранское кладбище,true,true,Смоленское лютеранское
5659,20,Левашовское мемориальное кладбище,Левашовское мемориальное кладбище,true,true,Левашовское мемориальное
5661,55,"участок ж.д. ""пр.Косыгина - пр.Наставников""","участок ж.д. ""пр.Косыгина - пр.Наставников""",true,true,"""пр.Косыгина - пр.Наставников"""
5662,20,Лахтинское кладбище,Лахтинское кладбище,true,true,Лахтинское
5663,38,"участок ЛЭП ""л Колпинская-8 110кВ""","участок ЛЭП ""л Колпинская-8 110кВ""",true,false,"""л Колпинская-8 110кВ"""
5664,38,"участок ЛЭП ""л Колпинская-8 110кВ""","участок ЛЭП ""л Колпинская-8 110кВ""",true,true,"""л Колпинская-8 110кВ"""
5665,38,"участок ЛЭП ""л Лахтинская-7 110кВ""","участок ЛЭП ""л Лахтинская-7 110кВ""",true,false,"""л Лахтинская-7 110кВ"""
5666,38,"участок ЛЭП ""л Лахтинская-7 110кВ""","участок ЛЭП ""л Лахтинская-7 110кВ""",true,true,"""л Лахтинская-7 110кВ"""
5667,38,"участок ЛЭП ""л Лахтинская-7 110кВ""","участок ЛЭП ""л Лахтинская-7 110кВ""",true,true,"""л Лахтинская-7 110кВ"""
5668,38,"участок ЛЭП ""л Северная-1/2 110кВ""","участок ЛЭП ""л Северная-1/2 110кВ""",true,false,"""л Северная-1/2 110кВ"""
5669,38,"участок ЛЭП ""л Славянская-1 110кВ""","участок ЛЭП ""л Славянская-1 110кВ""",true,false,"""л Славянская-1 110кВ"""
5670,38,"участок ЛЭП ""л Славянская-1 110кВ""","участок ЛЭП ""л Славянская-1 110кВ""",true,true,"""л Славянская-1 110кВ"""
5671,38,"участок ЛЭП ""л Славянская-2 110кВ""","участок ЛЭП ""л Славянская-2 110кВ""",true,true,"""л Славянская-2 110кВ"""
5672,38,"участок ЛЭП ""л Колпинская-9 110кВ""","участок ЛЭП ""л Колпинская-9 110кВ""",true,true,"""л Колпинская-9 110кВ"""
5673,38,"участок ЛЭП ""л отпайка Парголовская-2/3 110кВ""","участок ЛЭП ""л отпайка Парголовская-2/3 110кВ""",true,false,"""л отпайка Парголовская-2/3 110кВ"""
5674,38,"участок ЛЭП ""л отпайка Парголовская-2/3 110кВ""","участок ЛЭП ""л отпайка Парголовская-2/3 110кВ""",true,true,"""л отпайка Парголовская-2/3 110кВ"""
5675,38,"участок ЛЭП ""л Балтийская-10 110кВ""","участок ЛЭП ""л Балтийская-10 110кВ""",true,true,"""л Балтийская-10 110кВ"""
5676,38,"участок ЛЭП ""л Промзона-4 110кВ""","участок ЛЭП ""л Промзона-4 110кВ""",true,true,"""л Промзона-4 110кВ"""
5677,38,"участок ЛЭП ""л Промзона-3 110кВ""","участок ЛЭП ""л Промзона-3 110кВ""",true,true,"""л Промзона-3 110кВ"""
5678,38,"участок ЛЭП ""л отпайка Балтийская-5/6 110кВ""","участок ЛЭП ""л отпайка Балтийская-5/6 110кВ""",true,false,"""л отпайка Балтийская-5/6 110кВ"""
5679,38,"участок ЛЭП ""л Балтийская-3 110кВ""","участок ЛЭП ""л Балтийская-3 110кВ""",true,true,"""л Балтийская-3 110кВ"""
5684,40,газопроводная сеть Курортного района,газопроводная сеть Курортного р-на,true,true,газопроводная Курортного района
5686,55,"участок ж.д. ""Варшавская ул. - Кубинская ул.""","участок ж.д. ""Варшавская ул.-Кубинская ул.""",true,true,"""Варшавская ул. - Кубинская ул."""
5687,55,"участок ж.д. ""Московский пр. - Варшавская ул.""","участок ж.д. ""Московский пр.-Варшавская ул.""",true,true,"""Московский пр. - Варшавская ул."""
5689,55,"участок ж.д. Балт.линии""Северное полукольцо - Краснопутиловская ул.""","участок ж.д. Балт.линии""Северное полукольцо-Краснопутиловская ул.""",true,true,"Балт.линии""Северное полукольцо - Краснопутиловская ул."""
5690,55,"участок ж.д. ""ст.Предпортовая - Лиговский кан.""","участок ж.д. ""ст.Предпортовая-Лиговский кан.""",true,true,"""ст.Предпортовая - Лиговский кан."""
5691,55,"участок ж.д. ""Обводный кан. - путепровод""","участок ж.д. ""Обводный кан.-путепровод""",true,true,"""Обводный кан. - путепровод"""
5692,55,"участок ж.д. ""ул.Цимбалина - Южное шоссе""","участок ж.д. ""ул.Цимбалина - Южное шоссе""",true,true,"""ул.Цимбалина - Южное шоссе"""
5693,42,подъездной путь от ст. Ораниенбаум,подъездной путь от ст. Ораниенбаум,true,true,от ст. Ораниенбаум
5694,40,телефонная сеть,телефонная сеть,true,true,телефонная
5695,30,"садоводство ""Отрада""","сад-во ""Отрада""",true,true,"""Отрада"""
5696,15,"""Садоводство №3 ЛОМО""","""Садоводство №3 ЛОМО""",true,false,"""Садоводство №3 ЛОМО"""
5698,39,Гореловский путепровод,Гореловский путепровод,true,true,Гореловский
5699,30,"садоводство ""Усть-Ижорец""","садоводство ""Усть-Ижорец""",true,true,"""Усть-Ижорец"""
5700,38,"участок ЛЭП ""л Ижорская-1 35кВ""","участок ЛЭП ""л Ижорская-1 35кВ""",true,true,"""л Ижорская-1 35кВ"""
5701,38,"участок ЛЭП ""л Сапёрный-1 35кВ""","участок ЛЭП ""л Сапёрный-1 35кВ""",true,false,"""л Сапёрный-1 35кВ"""
5735,38,"участок ЛЭП ""л Промзона-3 на ПС-514 110кВ""","участок ЛЭП ""л Промзона-3 на ПС-514 110кВ""",true,true,"""л Промзона-3 на ПС-514 110кВ"""
5738,38,"участок ЛЭП ""л Обуховская-1/2 110кВ""","участок ЛЭП ""л Обуховская-1/2 110кВ""",true,true,"""л Обуховская-1/2 110кВ"""
5739,38,"участок ЛЭП ""л Обуховская-3/4 110кВ""","участок ЛЭП ""л Обуховская-3/4 110кВ""",true,true,"""л Обуховская-3/4 110кВ"""
5740,38,"участок ЛЭП ""л Октябрьская-1/2 110кВ""","участок ЛЭП ""л Октябрьская-1/2 110кВ""",true,true,"""л Октябрьская-1/2 110кВ"""
5741,38,"участок ЛЭП ""л отпайка Октябрьская-1/2 110кВ""","участок ЛЭП ""л отпайка Октябрьская-1/2 110кВ""",true,true,"""л отпайка Октябрьская-1/2 110кВ"""
5742,38,"участок ЛЭП ""л Янинская-11/12 110кВ""","участок ЛЭП ""л Янинская-11/12 110кВ""",true,true,"""л Янинская-11/12 110кВ"""
5743,38,"участок ЛЭП ""л Октябрьская-3/4 110кВ""","участок ЛЭП ""л Октябрьская-3/4 110кВ""",true,true,"""л Октябрьская-3/4 110кВ"""
5744,38,"участок ЛЭП ""л Рыбацкая-1/2 110кВ""","участок ЛЭП ""л Рыбацкая-1/2 110кВ""",true,true,"""л Рыбацкая-1/2 110кВ"""
5745,38,"участок ЛЭП ""л отпайка Янинская-10 110кВ""","участок ЛЭП ""л отпайка Янинская-10 110кВ""",true,true,"""л отпайка Янинская-10 110кВ"""
5746,38,"участок ЛЭП ""л отпайка Янинская-5 110кВ""","участок ЛЭП ""л отпайка Янинская-5 110кВ""",true,true,"""л отпайка Янинская-5 110кВ"""
5747,38,"участок ЛЭП ""л Октябрьская-10 110кВ""","участок ЛЭП ""л Октябрьская-10 110кВ""",true,true,"""л Октябрьская-10 110кВ"""
5748,38,"участок ЛЭП ""л отпайка Октябрьская-11 110кВ""","участок ЛЭП ""л отпайка Октябрьская-11 110кВ""",true,true,"""л отпайка Октябрьская-11 110кВ"""
5749,38,"участок ЛЭП ""л Колпинская-8 110кВ""","участок ЛЭП ""л Колпинская-8 110кВ""",true,true,"""л Колпинская-8 110кВ"""
5750,38,"участок ЛЭП ""л Лахтинская-7 110кВ""","участок ЛЭП ""л Лахтинская-7 110кВ""",true,true,"""л Лахтинская-7 110кВ"""
5751,38,"участок ЛЭП ""л Северная-1/2 110кВ""","участок ЛЭП ""л Северная-1/2 110кВ""",true,true,"""л Северная-1/2 110кВ"""
5752,38,"участок ЛЭП ""л Славянская-1 110кВ""","участок ЛЭП ""л Славянская-1 110кВ""",true,true,"""л Славянская-1 110кВ"""
5753,38,"участок ЛЭП ""л отпайка Парголовская-2/3 110кВ""","участок ЛЭП ""л отпайка Парголовская-2/3 110кВ""",true,true,"""л отпайка Парголовская-2/3 110кВ"""
5777,20,Смоленское православное  кладбище,Смоленское православное  кладбище,true,true,Смоленское православное
5790,42,подъездной путь от ст. Александровская,подъездной путь от ст. Александровская,true,true,от ст. Александровская
5791,40,газопроводная сеть Красносельского района,газопроводная сеть Красносельского р-на,true,true,газопроводная Красносельского района
5793,55,"участок ж.д. ""ул.Маршала Говорова - пр.Стачек""","участок ж.д. ""ул.Маршала Говорова - пр.Стачек""",true,true,"""ул.Маршала Говорова - пр.Стачек"""
5802,37,"участок набережной реки Невы ""Дворцовый мост-Биржевой мост""","участок набережной реки Невы ""Дворцовый мост-Биржевой мост""",true,true,"реки Невы ""Дворцовый мост-Биржевой мост"""
5803,38,"участок ЛЭП ""л Октябрьская-10/Октябрьская-11/Янинская-5 110 кВ""","участок ЛЭП ""л Октябрьская-10/Октябрьская-11/Янинская-5 110 кВ""",true,true,"""л Октябрьская-10/Октябрьская-11/Янинская-5 110 кВ"""
5804,38,"участок ЛЭП ""Ол Янинская-4/Лахтинская-6 110 кВ""","участок ЛЭП ""Ол Янинская-4/Лахтинская-6 110 кВ""",true,false,"""Ол Янинская-4/Лахтинская-6 110 кВ"""
5805,38,"участок ЛЭП ""Ол Янинская-10/Янинская-9 110 кВ""","участок ЛЭП ""Ол Янинская-10/Янинская-9 110 кВ""",true,false,"""Ол Янинская-10/Янинская-9 110 кВ"""
194,10,станция Лигово,ст. Лигово,true,false,Лигово
5806,38,"участок ЛЭП ""л Янинская-12 110 кВ""","участок ЛЭП ""л Янинская-12 110 кВ""",true,true,"""л Янинская-12 110 кВ"""
